CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	WEIGHT	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_1-PLANE_1-OBJECT_1-REDSHIFT	CONFIGURATION_1-PLANE_2-OBJECT_1-REDSHIFT
20.346285	19.909298	19.877398	1.0	21.424612	19.829327	17.525623	0.6550481	1.4602461
21.48709	19.985746	18.006618	1.0	23.760654	21.796125	20.407059	0.6469208	1.3386298
20.137228	19.144642	18.664862	1.0	22.14064	21.165497	20.501596	0.57798856	1.503412
20.50576	20.13377	20.360182	1.0	23.324993	21.71916	20.072664	0.7449224	1.2939696
21.145664	20.111353	19.635899	1.0	24.02615	22.65356	20.90714	0.52016807	1.4417888
21.736303	21.218117	21.05145	1.0	21.183603	19.97504	19.234266	0.60275936	1.399425
21.320868	19.778961	18.415537	1.0	20.542355	19.88482	19.40446	0.3196247	1.5807363
20.72672	19.993515	19.58806	1.0	23.069725	21.212093	20.105402	0.51649964	1.4164774
21.649565	21.123484	20.792927	1.0	23.44877	22.11056	20.902378	0.49679273	1.5212365
19.265196	18.197062	17.641855	1.0	20.990738	19.295862	17.556807	0.44635233	1.4715503
21.38064	20.008242	18.689808	1.0	22.362186	21.036621	20.153572	0.50539607	1.9670016
21.28543	20.807034	20.596151	1.0	23.678917	22.129988	20.083735	0.4011753	1.9879533
20.745604	19.72727	19.23124	1.0	22.208788	21.198853	20.54953	0.53698945	1.4608364
21.838764	21.405678	21.212217	1.0	22.227505	21.320305	20.847761	0.43003416	1.3736295
20.602053	19.632769	19.124937	1.0	23.65755	21.801613	20.299753	0.64629525	1.388814
21.37565	20.867966	20.630116	1.0	20.491905	19.580906	19.130026	0.68501955	1.3310395
21.020334	20.045666	19.562443	1.0	22.124176	21.154917	20.777243	0.5751577	1.3036106
19.860302	19.685846	19.783695	1.0	23.068459	21.683355	20.55428	0.5900248	1.4183507
21.157532	20.540716	20.399897	1.0	22.24864	21.29986	20.277296	0.723649	1.6996145
21.707613	20.885443	20.52381	1.0	21.654072	20.879894	20.46281	0.7394806	1.3828949
21.061028	20.398228	20.074759	1.0	23.585003	21.974747	20.023804	0.5092636	1.3409851
21.568813	20.759037	20.27112	1.0	19.085352	18.16194	17.693367	0.5951665	1.4699336
21.67029	20.487164	19.821383	1.0	19.173384	18.28489	17.842005	0.60721356	1.2903372
19.373966	19.027998	18.926298	1.0	22.805563	21.208279	20.126108	0.4258763	1.5365613
20.715178	20.282091	20.094612	1.0	24.914244	22.65648	20.386103	0.6567549	1.8293215
21.849874	21.471886	21.348612	1.0	23.083742	21.555862	20.55476	0.6507607	1.4050074
20.00249	18.85609	18.248474	1.0	25.280779	22.185492	20.578926	0.54088086	1.3541425
21.82276	21.126408	20.752888	1.0	23.631218	22.252157	20.22977	0.5351466	1.3838569
21.919615	21.92027	21.57674	1.0	23.10561	21.461058	20.505695	0.4669314	1.872
19.45699	18.699915	18.298204	1.0	21.710358	21.195286	20.484554	0.63049537	1.3119557
21.748411	20.872725	20.449924	1.0	22.191774	21.240671	20.733633	0.45914084	1.3190547
21.020334	20.045666	19.562443	1.0	22.868374	21.331942	19.746246	0.49319252	1.3036106
21.351753	19.98083	18.91706	1.0	21.730934	20.331617	19.436844	0.44301426	1.5575161
21.99077	21.643673	21.534096	1.0	23.441519	21.992495	20.735989	0.63058954	1.5852153
21.532095	20.783352	20.376554	1.0	23.839386	22.079027	20.700294	0.65613914	1.3862898
21.743324	21.132755	20.819214	1.0	22.26017	20.360224	19.33779	0.42237696	1.5301849
20.916332	20.366573	20.028524	1.0	22.530977	21.49475	20.457455	0.69103646	1.3057985
21.748411	20.872725	20.449924	1.0	24.114292	22.197348	18.928064	0.5705104	1.3190547
21.754086	20.750757	20.222837	1.0	24.812605	22.941917	20.789358	0.4296147	1.3073828
21.40588	21.015177	20.930384	1.0	23.951532	22.215765	20.954737	0.5758331	1.291414
21.537241	21.307638	21.279673	1.0	20.97703	20.647757	20.483093	0.24242938	1.9795073
20.951471	20.668423	20.621168	1.0	23.364744	21.53131	20.02134	0.68687195	1.3503488
21.547583	19.99463	17.793756	1.0	22.791931	21.421871	19.585827	0.28313062	1.385706
20.089201	19.973352	19.894878	1.0	24.149193	22.033596	20.50304	0.6996958	1.6785569
21.190277	20.555172	20.23956	1.0	24.014502	22.160902	20.797506	0.58537817	1.4139524
21.569223	20.328928	19.676935	1.0	23.195196	21.86883	19.81357	0.45901072	1.4929497
20.322355	20.132374	19.875978	1.0	22.42299	20.761705	19.353092	0.480017	1.8881018
20.97989	20.40981	20.136324	1.0	23.526272	22.187546	20.855537	0.6476047	1.2844614
21.61056	20.960888	20.583097	1.0	24.128649	21.854858	20.541433	0.5300047	1.3507009
21.273142	20.668034	20.2919	1.0	22.723227	21.486069	20.654877	0.5638181	1.4235674
21.201078	19.748146	18.252928	1.0	23.827816	22.30289	20.317768	0.55175096	1.317862
21.731361	20.176003	18.006195	1.0	20.35911	19.709833	19.374039	0.5628584	1.3352184
21.480824	20.27191	19.611315	1.0	23.638294	22.121475	20.296768	0.5503868	1.3205904
21.802189	20.792559	20.305561	1.0	23.407558	21.667742	20.72643	0.44149876	1.2993727
21.201078	19.748146	18.252928	1.0	19.437677	18.470854	18.006365	0.5498987	1.317862
21.501863	20.386553	19.816935	1.0	24.072405	22.158026	20.764837	0.62517	1.4405552
21.91596	21.49197	21.18428	1.0	23.637447	22.100847	20.347063	0.47217748	1.272212
21.270643	20.706402	20.411627	1.0	21.729446	20.952213	20.445612	0.35996038	1.2868543
21.472511	21.076815	20.938318	1.0	22.727137	21.056248	20.1965	0.43464336	1.7151031
20.745932	20.31765	20.224525	1.0	24.144016	22.759039	20.458794	0.68750525	1.3141466
21.91596	21.49197	21.18428	1.0	22.997562	21.778677	20.452719	0.73277485	1.272212
21.682524	21.03016	20.685074	1.0	22.21748	21.074852	20.088251	0.44163665	1.3475001
21.077581	20.430601	20.137375	1.0	20.853214	19.721756	19.07038	0.14117636	1.6035243
20.217783	18.69473	17.725937	1.0	23.186317	21.540314	20.361086	0.44133374	1.4568237
21.5024	20.039042	18.40552	1.0	23.278292	21.908503	20.72601	0.70418006	1.9055849
21.28018	19.858355	18.99203	1.0	22.254272	21.220276	20.577734	0.5561184	1.3213083
20.427921	19.716837	19.35496	1.0	19.420572	18.852427	18.580292	0.5096393	1.5463946
20.923098	20.400135	20.13621	1.0	19.359022	19.113985	19.077635	0.34084734	1.3064948
20.96067	20.486149	20.372343	1.0	23.77176	22.069592	20.682276	0.6209167	1.8001657
21.870903	20.765562	20.153208	1.0	22.540348	20.668093	19.537308	0.49222127	1.521086
21.955603	20.859491	20.276222	1.0	23.47411	21.98635	20.672401	0.67703986	1.4627106
21.020334	20.045666	19.562443	1.0	19.443731	18.758554	18.441568	0.6125911	1.3036106
20.991985	20.518026	20.31971	1.0	23.662064	22.065866	20.65109	0.67512053	1.9575317
20.997555	19.81587	19.153023	1.0	23.898104	22.578125	20.661058	0.59925014	1.5600477
20.62867	19.930447	19.613134	1.0	20.316463	20.024174	19.966448	0.61891127	1.3332283
21.964954	21.065762	20.625137	1.0	21.89804	20.51215	19.327408	0.4837618	1.3930619
21.788897	21.273449	21.037664	1.0	21.659746	21.127094	20.73501	0.3417157	1.3881062
19.4728	18.649351	18.18613	1.0	21.253399	20.405844	19.82617	0.33492163	1.3605614
20.329052	19.791527	19.513706	1.0	23.128618	21.626528	20.221592	0.69248563	1.32453
21.906046	20.883553	20.330425	1.0	22.987793	21.065971	19.702223	0.5315963	1.3048737
19.824272	19.479198	19.34925	1.0	19.12009	18.346909	17.959778	0.21462686	1.2985531
19.619852	19.189112	19.01496	1.0	24.309233	22.459723	20.877417	0.6945685	1.3157892
21.04468	20.741549	20.6885	1.0	22.951136	21.12432	19.841091	0.58113056	1.3269058
21.889603	20.676344	19.95383	1.0	24.465122	22.499023	20.889404	0.7223187	1.3964416
21.277803	20.402971	20.002409	1.0	23.262598	21.924011	20.40421	0.7163938	1.4723891
21.566944	20.22456	19.140095	1.0	23.978964	22.441517	20.84301	0.58146983	1.4206872
21.932463	20.659468	19.931065	1.0	22.199284	21.301311	20.282213	0.7195524	1.380614
21.740332	21.403053	21.292835	1.0	22.19788	20.4117	19.466087	0.41571587	1.5036092
21.955603	20.859491	20.276222	1.0	23.669188	21.839584	20.56994	0.58270484	1.4627106
21.357018	20.484478	20.02363	1.0	21.799612	21.225824	20.787622	0.73585325	1.2826995
21.823845	20.913597	20.415695	1.0	22.040716	21.116156	20.631758	0.41071326	1.5444685
20.5949	20.560295	20.71404	1.0	24.09584	22.03666	20.803923	0.53108704	1.5423533
21.488178	21.055058	20.876545	1.0	24.186771	22.122238	20.658941	0.6476256	1.2715349
20.940256	20.476772	20.288578	1.0	22.065948	20.968336	20.34378	0.38277736	1.5913436
21.993193	21.54574	21.357092	1.0	24.016222	22.278008	20.877186	0.600108	1.3324304
21.591082	20.53124	19.95	1.0	21.657236	20.176643	18.060953	0.53367186	1.3799819
21.809155	20.257114	18.474613	1.0	23.071257	21.66531	20.578953	0.686443	1.3290904
21.66667	20.291285	18.971159	1.0	23.986765	22.217937	20.243555	0.5693728	1.4876349
20.460052	20.194828	20.260838	1.0	22.618477	20.84406	19.486485	0.6164794	1.3172346
21.19706	20.312735	19.828821	1.0	22.929142	21.103369	19.526426	0.69419235	1.3887054
20.199501	19.866743	19.765738	1.0	22.202614	21.14962	20.533157	0.4706903	1.347499
21.22924	21.044624	21.092472	1.0	22.393078	21.541119	20.768925	0.69672793	1.4197253
20.816092	20.281052	20.04617	1.0	22.988817	21.59844	20.676123	0.49521995	1.4351237
20.617275	19.882042	19.512653	1.0	22.809374	21.194138	19.824638	0.51898634	1.3570591
21.72044	21.378223	21.279285	1.0	22.934818	21.546858	20.644127	0.47436684	1.7379371
20.413303	20.005846	19.865746	1.0	24.191408	22.456264	20.849365	0.73476654	1.4474446
20.746962	19.845715	19.361893	1.0	22.37796	20.943718	19.552002	0.5729988	1.7031839
21.983706	21.215616	20.805584	1.0	23.146763	21.51557	19.64933	0.21950333	1.4968312
21.756413	20.724157	20.18656	1.0	22.683067	21.214203	19.712767	0.33498365	1.608101
21.57162	19.90012	17.607933	1.0	23.185566	21.746807	20.19529	0.5475748	1.3801289
21.924925	21.180666	20.78266	1.0	19.389214	18.260145	17.73022	0.35822755	1.4269558
20.741373	19.67075	19.070211	1.0	23.136896	21.507647	19.310488	0.21758707	1.4328345
21.844248	21.286476	21.048288	1.0	23.55324	22.169199	20.790895	0.6884306	1.9726024
21.788897	21.273449	21.037664	1.0	23.373922	21.707531	20.496975	0.60789895	1.3881062
21.909359	20.818382	20.240257	1.0	23.708971	22.076405	20.21183	0.49338245	1.3531706
21.493685	20.81499	20.466722	1.0	22.36062	21.527369	20.905252	0.66126233	1.424181
21.365417	20.274504	19.672436	1.0	23.310547	21.926283	20.912857	0.5467638	1.8971609
21.628527	21.260767	21.147207	1.0	24.08901	22.263052	20.69991	0.72041225	1.5948565
21.731361	20.176003	18.006195	1.0	19.78559	19.097023	18.624016	0.18118615	1.3352184
21.001894	20.477861	20.194773	1.0	21.949455	20.539715	19.681215	0.40903473	1.695779
21.749357	20.722284	20.151907	1.0	22.528896	21.02056	19.540352	0.70808583	1.9524711
21.462471	20.774012	20.395685	1.0	21.509752	20.037214	18.434584	0.63543653	1.2969494
20.238134	19.561256	19.274601	1.0	20.733892	19.353125	18.078861	0.55257654	1.3364455
19.677525	19.001707	18.34176	1.0	21.935318	20.532736	19.62752	0.5465702	1.4098315
21.693287	20.91391	20.551315	1.0	23.136896	21.507647	19.310488	0.21758707	1.5273322
20.813683	20.43278	20.285955	1.0	23.284136	21.51545	20.098438	0.59588367	1.2818193
21.900026	21.24273	20.923409	1.0	23.177893	21.77889	20.467287	0.7013545	1.364167
21.21654	20.97404	20.970133	1.0	22.176226	20.583395	19.367804	0.5665	1.405822
20.406195	19.560537	19.157537	1.0	20.812489	20.240435	19.93755	0.6338185	1.6440933
21.654238	21.399075	21.228262	1.0	24.055885	22.274733	20.227995	0.5976884	1.5526347
21.143684	20.69493	20.463348	1.0	19.86716	18.746206	17.999887	0.24744342	1.725125
21.007524	20.168922	19.73119	1.0	19.307121	18.88799	18.731327	0.5196654	1.3501455
21.249922	20.452404	19.839502	1.0	22.526571	20.672098	19.492214	0.4984991	1.3354366
20.787134	19.4099	18.503237	1.0	23.41195	21.692865	20.210295	0.65916246	1.36963
21.980701	21.171051	20.74978	1.0	21.335545	20.174383	19.481644	0.5368909	1.6331012
21.423565	21.127747	21.055717	1.0	21.669102	20.701086	20.051842	0.35169357	1.6100731
21.91386	21.596235	21.614332	1.0	23.452213	22.009691	20.82074	0.62141097	1.9531075
21.734255	20.16736	18.914497	1.0	22.404406	21.112171	20.123138	0.5913949	1.3002205
21.76905	21.521675	21.442682	1.0	23.424112	21.988808	20.642208	0.67487496	1.3770512
20.357096	19.713152	19.408718	1.0	22.69995	20.951591	19.753038	0.49233547	1.3140802
20.93433	19.409765	17.751127	1.0	23.096188	21.6243	20.376	0.65662867	1.8901943
21.58624	20.10966	18.838034	1.0	22.61987	21.090212	19.705324	0.28111362	1.3872459
20.40276	19.36098	18.844397	1.0	23.63986	21.861841	20.399693	0.6939862	1.3639168
19.154446	18.610683	18.420408	1.0	22.851036	21.438131	19.867447	0.2808681	1.4947292
20.99545	19.949514	19.347359	1.0	24.331335	22.305004	20.73837	0.6987929	1.4431664
21.00741	20.282042	19.956797	1.0	23.590343	21.908146	20.52493	0.6826061	1.4364011
21.730665	21.265347	21.090214	1.0	23.3055	21.274956	19.898048	0.58284813	1.5625834
21.049623	19.62519	18.358183	1.0	20.964752	19.644365	18.945738	0.32431063	1.3054817
21.809155	20.257114	18.474613	1.0	22.814434	21.907618	20.940086	0.7145762	1.3290904
21.551834	21.179386	21.065271	1.0	23.958685	22.290157	20.199224	0.71286535	1.7801307
21.317486	20.73789	20.312832	1.0	21.933115	20.354015	18.152718	0.45783478	1.7786343
21.020334	20.045666	19.562443	1.0	23.29974	21.82771	20.507912	0.56629074	1.3036106
21.764378	21.00209	20.565365	1.0	20.187191	19.521	19.170729	0.69536394	1.6276299
20.951921	19.715963	18.989134	1.0	21.754814	20.000965	18.8976	0.546234	1.5646087
20.13716	19.599463	19.42603	1.0	24.815327	22.462818	20.962582	0.70338553	1.3724365
21.568813	20.759037	20.27112	1.0	22.285183	20.62815	19.637405	0.5072771	1.4699336
21.418041	20.329218	19.74596	1.0	22.362204	20.97136	19.573877	0.4318586	1.3170501
21.990486	21.499022	21.247095	1.0	22.651495	20.873232	19.765522	0.50770885	1.6345277
21.30103	20.027231	19.313877	1.0	22.265568	21.473251	20.896482	0.644263	1.7494749
21.441772	20.693026	20.33008	1.0	19.23601	18.918541	18.82755	0.51266	1.3906665
21.418041	20.329218	19.74596	1.0	23.86077	22.196785	20.615086	0.731731	1.3170501
21.132587	20.026016	19.454168	1.0	23.22753	21.404007	19.986963	0.60411143	1.8900054
20.639456	20.087801	19.850279	1.0	23.305233	21.839525	19.849392	0.3890644	1.3686426
20.329052	19.791527	19.513706	1.0	24.412613	22.354082	20.846992	0.62900233	1.32453
21.032457	19.616358	18.594687	1.0	23.878199	22.210539	20.231873	0.5950593	1.7699265
21.530748	20.63507	20.137007	1.0	23.24422	21.882233	20.808735	0.5678568	1.3471797
21.833736	21.728523	21.52779	1.0	20.267334	19.185158	18.451023	0.49793723	1.6823906
20.845165	20.330435	20.087357	1.0	23.93607	21.975399	20.394083	0.6726034	1.5711443
21.971506	21.985897	22.264704	1.0	20.899967	20.372084	20.154865	0.6584991	1.3655703
19.971453	19.500147	19.33295	1.0	22.340359	21.327808	20.729893	0.37481013	1.6896609
21.492607	20.336187	19.69074	1.0	22.252987	20.99035	20.06839	0.5456645	1.2856485
21.208649	20.472286	20.109577	1.0	23.287083	21.86453	20.454725	0.5561652	1.3970656
21.094887	19.615551	17.784866	1.0	23.26023	21.425058	19.830997	0.6370034	1.4146094
21.459795	21.026846	20.840172	1.0	23.17647	21.880873	20.666574	0.6760893	1.4979962
21.849874	21.471886	21.348612	1.0	21.230206	20.646467	20.29428	0.32713372	1.4050074
21.566816	21.1428	20.943068	1.0	18.986763	18.140518	17.754885	0.47326812	1.4558506
21.734255	20.16736	18.914497	1.0	21.561016	20.21074	19.332561	0.44800952	1.3002205
21.344742	21.041946	20.963139	1.0	23.526564	22.028223	20.57901	0.729708	1.7572879
21.569767	20.556448	20.029276	1.0	23.496696	22.183914	20.76385	0.6002139	1.898531
20.952593	19.577818	18.610023	1.0	21.805744	20.345081	19.004955	0.6574819	1.4512193
20.357096	19.713152	19.408718	1.0	21.99556	20.55985	19.016373	0.26219773	1.3140802
21.523153	20.799099	20.53434	1.0	21.219643	20.583704	20.20377	0.33629078	1.3303112
21.76905	21.521675	21.442682	1.0	22.45286	21.072706	19.483395	0.36217675	1.3770512
20.950682	20.20917	19.883955	1.0	23.494678	21.727367	20.741608	0.51625437	1.4551892
21.490679	21.089643	20.952576	1.0	22.467896	20.724216	19.717113	0.48495698	1.4190505
20.997555	19.81587	19.153023	1.0	19.793808	19.497143	19.405767	0.6400735	1.5600477
21.85194	21.154882	20.792568	1.0	23.707148	22.309996	20.605469	0.49600244	1.3610971
21.329277	20.264349	19.728601	1.0	23.631218	22.252157	20.22977	0.5351466	1.3410727
21.22145	20.629156	20.348976	1.0	22.302881	20.757301	18.396688	0.3019646	1.6242888
20.137228	19.144642	18.664862	1.0	23.728296	22.361456	20.470682	0.4328443	1.503412
20.817228	20.473461	20.35721	1.0	22.571697	21.449741	20.328953	0.71085924	1.5956619
21.343721	20.741966	20.521667	1.0	22.389952	21.088652	19.953745	0.32617077	1.6236941
21.740831	20.961777	20.582012	1.0	22.378967	21.533976	20.884945	0.50567394	1.2922037
21.309269	20.540648	20.178642	1.0	23.067778	21.566074	20.402283	0.3877327	1.4584876
18.426407	18.071049	17.970432	1.0	23.60989	22.217995	20.980213	0.49256355	1.2930212
21.455675	20.33178	19.716791	1.0	21.215134	19.877392	18.961683	0.43831077	1.4382691
20.584808	20.208843	20.102234	1.0	23.551008	22.065445	20.224031	0.45634463	1.423396
21.885384	21.427187	21.378834	1.0	18.865892	18.252235	18.034897	0.6395124	1.3712579
20.320501	19.98484	19.88394	1.0	24.391521	22.818386	20.170008	0.7395787	1.5134907
21.206942	19.899647	19.004677	1.0	23.253813	21.736246	20.749489	0.45727685	1.4722742
21.733053	20.51937	19.869171	1.0	23.065554	21.633842	20.44519	0.5216234	1.53997
21.364527	20.632917	20.267794	1.0	23.318659	21.55608	20.139294	0.5992	1.3794472
19.728441	18.455963	17.794668	1.0	20.201899	19.208313	18.759298	0.42520013	1.3087704
20.011242	19.309393	18.89012	1.0	22.541037	20.97617	20.00396	0.43685493	1.3092848
20.456867	19.830627	19.551111	1.0	23.647915	22.4718	20.516653	0.63737905	1.4977643
21.2266	20.632145	20.174984	1.0	22.671322	21.547855	20.748337	0.7065117	1.6581181
21.431246	20.464476	19.931122	1.0	23.408682	21.953775	20.804688	0.60044813	1.282979
20.76432	20.213345	19.952507	1.0	22.567436	20.975475	19.022589	0.27348748	1.3059785
21.320868	19.778961	18.415537	1.0	23.780836	22.102083	19.950611	0.4302712	1.5807363
21.081291	19.682556	18.781952	1.0	19.028845	18.476156	18.218006	0.65819126	1.670113
19.519045	18.955103	18.72302	1.0	23.42646	22.03902	20.659565	0.48869634	1.3959043
20.392782	19.942636	19.766022	1.0	23.178904	22.109385	20.949617	0.74822915	1.5546708
21.39812	20.976	20.819906	1.0	21.713541	20.368765	19.538242	0.31050676	1.2937529
20.089201	19.973352	19.894878	1.0	21.768534	21.200794	20.913414	0.28242242	1.6785569
20.602053	19.632769	19.124937	1.0	23.80414	22.431513	20.574348	0.6825324	1.388814
21.819967	20.180725	17.930965	1.0	23.430922	21.919958	20.880005	0.543482	1.3139627
21.741005	20.320787	18.807222	1.0	23.818106	22.246933	20.45328	0.47160968	1.3342569
20.189075	19.249891	18.760393	1.0	21.952114	20.709898	19.728468	0.5705524	1.3782591
20.798454	20.116148	19.675873	1.0	22.03178	20.93745	20.316097	0.5138524	1.446519
21.860838	21.580595	20.856739	1.0	24.2131	22.766645	20.716564	0.69214666	1.3006954
21.328142	21.02563	20.94057	1.0	22.269741	20.817055	19.964287	0.40140936	1.7461827
21.061224	19.594212	17.972912	1.0	23.059443	21.688179	20.813515	0.72125095	1.2883741
20.753082	19.570719	18.925642	1.0	23.655094	22.209131	20.709913	0.45976734	1.7849212
21.343079	20.61702	20.267828	1.0	23.049355	21.611998	20.399897	0.60614455	1.5178325
20.602053	19.632769	19.124937	1.0	21.022947	20.45767	20.212864	0.62675595	1.388814
21.94909	21.031267	20.522886	1.0	22.96832	21.51724	19.672106	0.3079247	1.428259
21.39812	20.976	20.819906	1.0	22.498402	21.070715	20.069807	0.6383588	1.2937529
20.510208	20.134941	20.023653	1.0	24.253325	22.713451	20.729641	0.625948	1.4983356
18.42014	18.114773	18.048977	1.0	22.929142	21.103369	19.526426	0.69419235	1.3318281
21.906363	21.231781	20.949902	1.0	22.971325	21.058079	19.521473	0.636589	1.3443305
20.178066	20.165419	19.929346	1.0	23.101505	22.039694	20.985502	0.6850203	1.8002825
21.577024	21.33012	21.312958	1.0	22.168486	21.013103	20.25456	0.49227306	1.3313184
21.75976	21.40179	21.21738	1.0	22.360357	21.41235	20.706247	0.4353926	1.7785815
20.306938	18.774334	17.593426	1.0	21.594723	20.975008	20.58797	0.27156493	1.3570585
19.519045	18.955103	18.72302	1.0	23.829645	22.24702	20.7193	0.69754684	1.3959043
21.201078	19.748146	18.252928	1.0	22.361246	20.575464	19.571505	0.44065765	1.317862
20.89844	20.990904	21.267296	1.0	23.296711	21.881002	20.57421	0.61603177	1.8890195
21.523153	20.799099	20.53434	1.0	22.78322	20.953295	19.818512	0.51263964	1.3303112
20.887901	20.234852	19.912643	1.0	22.267162	20.957777	19.865936	0.6178972	1.3780648
20.28673	18.877972	17.674667	1.0	24.616941	23.349285	20.799046	0.58910084	1.2731248
21.672693	20.793705	20.318907	1.0	23.901964	22.525103	20.983114	0.6014077	1.2914948
21.577435	20.901077	20.52849	1.0	18.492357	17.988089	17.734821	0.5894828	1.4669245
19.619852	19.189112	19.01496	1.0	21.045853	20.518665	20.169397	0.12449998	1.3157892
21.675198	20.999807	20.73839	1.0	20.921556	19.64913	18.805483	0.26705083	1.3428882
21.40814	21.436535	21.730888	1.0	22.001328	20.477053	19.169455	0.4820628	1.9681278
21.91386	21.278618	20.928432	1.0	21.800892	20.033834	18.705181	0.586392	1.5556301
21.273546	19.74511	18.322826	1.0	22.237658	20.384401	18.96213	0.6158787	1.35565
21.58624	20.10966	18.838034	1.0	20.56799	19.686096	19.248087	0.56298584	1.3872459
20.985806	20.409498	20.12079	1.0	22.610958	21.016367	20.002396	0.52713025	1.4083523
20.38995	19.919004	19.732096	1.0	23.724346	22.040512	19.500393	0.66669595	1.5790975
21.954918	21.577118	21.383427	1.0	22.66631	21.584154	20.529852	0.6676814	1.6942912
21.77321	20.92856	20.523293	1.0	19.248777	18.541477	18.230108	0.6611124	1.3054125
21.872845	20.351578	18.903551	1.0	22.011541	20.208153	19.167141	0.4599384	1.2901479
21.453434	20.391575	19.77933	1.0	22.0786	20.854103	19.928482	0.35019726	1.3977804
21.644922	20.637785	20.092127	1.0	20.678513	19.889917	19.371006	0.6814705	1.7185092
21.682524	21.03016	20.685074	1.0	23.938221	22.373344	20.363106	0.52715856	1.3475001
21.2633	20.920519	20.851358	1.0	23.052034	21.678959	20.991045	0.40181568	1.5781336
20.997799	19.7932	19.158228	1.0	22.40978	20.72905	19.442854	0.5782348	1.6337631
21.434843	20.014086	18.413652	1.0	22.328825	20.934711	19.166393	0.35893005	1.3271335
19.732962	19.07336	18.754005	1.0	20.446115	20.982355	20.68788	0.63881296	1.5700006
21.922289	21.529846	21.394325	1.0	22.518406	21.559122	19.728498	0.56565666	1.6660491
20.288345	18.81692	17.528505	1.0	18.642088	18.186867	18.034563	0.2154572	1.3266606
20.850353	20.211176	19.884554	1.0	24.070715	22.424467	20.50235	0.58736205	1.337522
21.768187	21.078705	20.790178	1.0	22.364983	20.8782	19.234076	0.29263982	1.2888659
21.74204	20.111721	18.260931	1.0	24.59084	22.343225	20.660337	0.74948156	1.7608019
21.358511	20.905313	20.768917	1.0	19.194326	18.539536	18.262915	0.32573807	1.3021276
21.951427	21.301823	21.003885	1.0	22.20918	21.22309	20.772312	0.42961493	1.5690186
21.749495	21.432188	21.365786	1.0	23.48033	22.00496	20.875586	0.58927053	1.5497694
21.51327	20.876144	20.54841	1.0	21.315498	20.749454	20.255812	0.32010284	1.3057244
21.355137	21.085224	21.03264	1.0	19.699928	19.34023	19.221605	0.43228784	1.5378416
21.490265	19.962128	18.445606	1.0	24.38265	22.672655	20.948683	0.70498484	1.9602188
20.33628	19.572603	19.216158	1.0	24.371109	22.77838	20.57179	0.47791675	1.3051953
21.82222	21.634384	21.28536	1.0	22.056555	20.226303	19.178038	0.48247185	1.671606
21.653076	21.381716	21.358067	1.0	21.644012	20.696438	20.122032	0.4070132	1.9499646
18.867271	18.518122	18.3588	1.0	22.984394	21.556852	19.787628	0.36453113	1.3041904
20.92673	20.376656	20.14524	1.0	24.043493	22.384562	19.505018	0.693664	1.7366306
20.306938	18.774334	17.593426	1.0	23.014666	21.055561	19.331968	0.73927575	1.3570585
20.612486	20.258646	20.181715	1.0	23.42941	22.075459	20.310764	0.36307758	1.2851943
21.179064	20.81575	20.66175	1.0	23.944578	22.118675	20.866692	0.5731167	1.3187457
21.672693	20.793705	20.318907	1.0	22.474085	21.542324	20.814642	0.30297494	1.2914948
21.765299	21.358086	21.175468	1.0	20.852472	19.982954	19.46368	0.6723833	1.6394421
20.964296	20.45015	20.225122	1.0	24.08645	22.434628	19.393919	0.6814027	1.4688208
21.75918	21.253212	21.093594	1.0	23.633032	22.008337	20.543095	0.72990656	1.5782075
20.285986	19.884562	19.737267	1.0	21.582603	20.179365	19.107738	0.36219543	1.5894578
21.14893	20.50256	20.220444	1.0	22.552406	21.587234	20.812428	0.51095027	1.605178
20.692995	19.70744	19.222883	1.0	21.05719	20.10392	19.622206	0.22763582	1.3767688
21.279573	21.02504	20.935335	1.0	23.37216	21.77471	20.479637	0.5734571	1.710351
21.199078	20.542953	20.213627	1.0	22.374422	21.391712	20.800922	0.45516157	1.4203695
21.910147	20.723497	20.018593	1.0	24.188526	22.549458	20.448967	0.54480857	1.3264775
21.38828	20.589945	20.228804	1.0	20.267334	19.185158	18.451023	0.49793723	1.4330393
20.539051	20.064322	19.797981	1.0	21.035238	19.486849	17.883354	0.67429197	1.6003194
19.722275	18.68336	18.17533	1.0	24.383686	22.345688	20.999586	0.6474972	1.3295437
21.809155	20.257114	18.474613	1.0	20.228718	19.951529	19.917137	0.5388213	1.3290904
20.056004	19.589037	19.378317	1.0	22.449507	21.710835	20.978182	0.7243961	1.5651311
21.860838	21.580595	20.856739	1.0	23.504587	22.140617	20.196941	0.5734348	1.3006954
21.020775	20.484056	20.21369	1.0	20.940838	20.330725	20.068546	0.70451987	1.3525119
21.14975	19.602179	17.781576	1.0	23.655645	21.656675	20.184399	0.6629718	1.3456402
