CONFIGURATION_1-PLANE_2-OBJECT_1-REDSHIFT CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-i CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z CONFIGURATION_1-PLANE_1-OBJECT_1-REDSHIFT WEIGHT
1.29211175 21.16689301 21.96559715 22.23663712 22.57456589 0.5961047364663654 1.0
1.65477908 21.78010559 21.91164017 21.85656738 20.85323334 0.6775866711552359 1.0
1.35921073 21.33182335 21.11355782 20.65556145 20.76521301 0.48636180525907624 1.0
1.44184232 20.91233444 21.07072067 20.79226303 20.31383324 0.4110251561190652 1.0
1.87476218 20.69892502 20.88168335 20.38051224 20.15925789 0.614951818001095 1.0
1.28795624 21.07534027 21.29921341 21.05457687 20.19667053 0.6237522935125722 1.0
1.39757514 21.96554184 22.05879021 21.77638817 21.3015213 0.7256857815034212 1.0
1.27751601 21.97975922 21.81917 21.79471016 21.48215866 0.19098637070533037 1.0
1.33671975 21.39764595 21.4005928 21.21943474 21.12927055 0.7459670554527176 1.0
1.80101597 21.72720909 21.35775757 21.23885918 21.08728409 0.7020455070581326 1.0
1.69542205 21.36813927 21.78979301 21.72019577 20.47574234 0.690334420408032 1.0
1.34902072 21.7839489 21.84266281 21.75257301 21.44171143 0.5083184445483805 1.0
1.83854318 21.27894974 21.57486725 21.80954361 20.76857567 0.5824953321426365 1.0
1.52606952 21.94924736 22.18625259 21.9000206 21.76832771 0.43744083695123354 1.0
1.91439867 21.64457512 21.96052933 21.89051247 21.63797188 0.42090778995388917 1.0
1.35803175 21.86763 21.81609726 21.77833557 21.45265961 0.5511520105445306 1.0
1.53993976 21.93481445 22.08399963 21.94289398 21.39917755 0.641893240552156 1.0
1.33078945 21.68671608 20.9875164 20.98485184 20.03490448 0.5724510278904954 1.0
1.2864449 21.8673687 20.74756622 20.48066139 19.97180939 0.475250723626793 1.0
1.79284358 20.88381767 21.49744225 21.06804085 20.7100296 0.5194873186119341 1.0
1.97969711 21.98306465 21.01621819 22.30604935 21.3922081 0.5998164425251793 1.0
1.28184354 21.32699013 21.26104546 21.03933525 20.82174873 0.5316416827184209 1.0
1.70492995 21.69932747 21.08820915 22.08283806 20.46701813 0.5561089016762769 1.0
1.7036438 21.88656235 22.05604553 21.99507904 21.73870087 0.5962960673291189 1.0
1.30299449 21.8751049 21.46617889 21.54685974 20.96197128 0.31045570908779224 1.0
1.27897406 21.58955574 21.47668648 21.83926582 21.1106472 0.33909997631658717 1.0
1.32969499 20.732584 20.75050926 20.40540886 20.20786095 0.7056805593411886 1.0
1.46241677 21.87582397 23.40221024 22.38802147 23.10007668 0.5190946689295894 1.0
1.29955065 21.68844414 21.73243713 21.55849266 20.56659698 0.6036044940140596 1.0
1.40662014 20.62342262 20.43543434 20.31275749 19.99907494 0.46743404884856327 1.0
1.37781382 21.53813934 22.76180077 22.47772408 22.484869 0.46373342957450625 1.0
1.29231334 21.65761185 21.86097145 21.61076164 20.50074577 0.6658613933656565 1.0
1.31319857 21.90639114 21.90934181 21.83439064 20.84016609 0.7487039098288268 1.0
1.32856297 21.64745712 21.55601883 21.45871925 20.48130035 0.4743884197746764 1.0
1.32784224 21.97348022 21.99560928 21.68736839 21.42006874 0.6303239741616053 1.0
1.31254804 20.69309616 20.78088951 20.51306725 20.17603493 0.6463599233273983 1.0
1.47995007 21.47249985 21.34710312 21.90670395 20.92973709 0.5166352376300748 1.0
1.34843457 21.62347031 21.83270836 21.57144928 21.44786263 0.3707718248061712 1.0
1.64326096 21.92632103 22.17536736 21.63564301 20.65076447 0.42047788191862645 1.0
1.33049452 21.55032921 21.0195694 20.87952995 20.49999619 0.39036859037441457 1.0
1.27830732 21.95323372 21.51522827 21.36871529 20.02868652 0.5210934868962724 1.0
1.30676317 20.60511017 20.20690727 20.06163979 20.28554535 0.6598861839972066 1.0
1.94461441 20.77586174 20.95036697 20.62574196 20.36413765 0.5256290710903012 1.0
1.29266191 21.00921631 20.00130272 19.64342308 19.30564117 0.20057921248811622 1.0
1.28710794 21.53360367 21.45293999 21.27019882 21.02565002 0.5330575713535852 1.0
1.74154031 20.82302856 21.41687012 21.10003853 20.09565163 0.22956735588754518 1.0
1.48423135 21.80664444 22.18398094 22.14923477 21.26573753 0.5313641385685206 1.0
1.63293123 21.73532677 21.83650589 21.81753349 20.62373161 0.26539624423986974 1.0
1.28830516 21.52699089 22.77075768 21.93611526 20.63677979 0.49989517562676195 1.0
1.77554584 21.5658493 22.65503693 22.20087433 21.40065002 0.5854424736167385 1.0
1.3875525 21.45877838 21.57932663 21.53041458 21.26322174 0.6214792248048027 1.0
1.34911001 21.5218029 20.93632126 22.23649406 19.33107567 0.16456674597519433 1.0
1.28897142 21.86748695 21.82563591 21.50638962 20.82590675 0.5999174603893906 1.0
1.35845208 21.75140953 23.58901978 23.63312149 22.48861313 0.5641637347389123 1.0
1.48632419 20.72828102 19.90569687 19.58887863 19.38172531 0.473290166253648 1.0
1.54361176 21.96317291 22.36744881 22.6344223 22.26221466 0.2469786393823617 1.0
1.52680564 21.26247597 19.50387192 18.95508385 19.82324219 0.439064237959633 1.0
1.40965748 21.52900696 23.27917862 22.56952858 22.18199348 0.2500566808963085 1.0
1.78445339 19.10626793 20.21318626 23.0148983 20.58576012 0.35109435516716325 1.0
1.50408077 20.29985046 19.39647484 25.18267441 30.74045372 0.5509912027481716 1.0
1.27685583 21.52344131 21.0038147 20.6433239 19.44723701 0.17527201620118987 1.0
1.64438474 21.42343521 21.58255196 21.14979362 21.08622169 0.6604861009849565 1.0
1.51097381 20.09288406 21.22737122 20.67785263 20.38369942 0.4281876356615615 1.0
1.33878708 21.78507805 21.3005352 21.22027779 20.38546371 0.5170374596215558 1.0
1.563586 19.50918198 20.43757439 19.70383835 19.3007431 0.28296517353790535 1.0
1.31978905 21.72699165 21.17512894 21.32238579 19.58177376 0.34736751883017875 1.0
1.58691621 21.45732307 20.12937164 20.95429611 20.54965591 0.41034358894961975 1.0
1.2801075 20.81015205 20.68045616 20.49011612 20.10144234 0.6510700970768617 1.0
1.29700148 21.98599434 21.96706963 21.77802277 21.7045536 0.4744414685842098 1.0
1.5417496 20.75679779 20.94405174 21.33972168 21.35604477 0.5884338446464613 1.0
1.45826745 21.34350014 21.35402489 20.88833046 20.85018539 0.4477521620256806 1.0
1.30278277 21.89062119 21.71163368 21.63401031 21.34228325 0.49142429676619037 1.0
1.81186152 21.5308857 22.01367569 21.95823097 20.88133049 0.6829883649065868 1.0
1.37519336 20.76383781 19.56706429 21.07308769 20.65468025 0.6902500740559863 1.0
1.39527333 20.51636124 20.21549225 20.12947083 20.04647064 0.2731887216784843 1.0
1.35433972 21.91623688 21.7081089 21.46977806 20.64743805 0.4684401652890676 1.0
1.29096532 21.91771507 22.29276085 22.67034912 23.1917038 0.731185804640776 1.0
1.3456043 21.16357994 20.11181641 20.80064774 20.56880569 0.7297918827151264 1.0
1.30973506 21.7241993 21.70017815 21.56705856 21.38665771 0.44731369423103895 1.0
1.33536804 21.95506096 21.89323044 21.81675911 20.86447716 0.6383249596682677 1.0
1.40059853 21.54883766 21.69849777 21.6054287 20.54455185 0.6384815804012427 1.0
1.52459013 21.8120327 21.96148682 21.80307007 20.83450699 0.5591062535195812 1.0
1.37323606 21.16176033 20.02981186 20.12122154 20.43465614 0.7296511022126483 1.0
1.3929491 20.20357513 21.46228409 21.46657753 21.86636925 0.6567029266943225 1.0
1.27744997 21.40182877 23.33691597 22.74430656 22.16249084 0.6575002834667381 1.0
1.30796611 21.79289055 21.72063446 21.33759689 20.36034012 0.4979044765809392 1.0
1.35828829 21.79367447 21.56936264 21.15155983 20.34631538 0.22713663543247625 1.0
1.67935205 21.73477745 22.53553581 22.08487129 22.14295959 0.6789594709960277 1.0
1.33133841 21.90917778 21.3551445 21.55595589 21.71008492 0.642324222022068 1.0
1.41601205 21.98906136 22.83357239 21.7199707 23.58301926 0.6830811320222603 1.0
1.35930336 21.03346252 21.14858437 21.27325439 20.01284218 0.6678394873663476 1.0
1.28392315 21.89810562 22.00752449 21.85314369 21.23368835 0.5583093969522842 1.0
1.64700603 21.02241516 21.26337814 20.718647 20.47550583 0.4404377558600535 1.0
1.39615214 20.53061485 20.4582653 20.31925201 19.87992287 0.6993878632943936 1.0
1.38608015 21.59864616 21.73868752 21.54756927 20.29112053 0.48627063294353945 1.0
1.49475622 21.96348572 22.44457436 23.52215385 21.99798393 0.43425893278961836 1.0
1.41592789 21.2154026 21.24864769 21.2110672 20.83182526 0.68979361412849 1.0
1.72079039 21.95046043 22.84580421 22.1948719 22.72120285 0.3083086750708359 1.0
1.3494736 21.47749901 21.55203629 21.42203331 21.10948563 0.6017974660556872 1.0
1.44009435 20.64430428 20.86997604 20.93757057 20.42762947 0.4556501326281523 1.0
1.41163313 21.42523956 21.90795135 21.56034851 21.3657074 0.7162474757804027 1.0
1.73093045 21.31625175 21.73353386 21.45967293 21.08418465 0.5159291172780215 1.0
1.31267762 21.73186302 21.69655991 21.39394569 21.32383919 0.24963530191031458 1.0
1.36886215 21.07875443 21.16443253 20.99172592 20.72240448 0.49200177683024443 1.0
1.27873564 21.12384987 20.9935627 21.1522274 20.13252449 0.5608157586463807 1.0
1.44942677 21.99777794 22.157547 21.73387909 21.04841995 0.5725309227632136 1.0
1.38748169 21.46498871 21.58401489 21.54891968 20.57620239 0.3403938065653967 1.0
1.43427956 21.62285614 21.88538551 21.49450874 21.21211052 0.6854902681518248 1.0
1.27652252 21.85581589 21.88436508 21.75588036 21.06791687 0.46617207494137514 1.0
1.30993724 21.89300919 21.82200813 21.77546692 20.61525536 0.7396588097657713 1.0
1.42637503 20.9961834 21.11351013 20.56453133 20.33050919 0.36188648680566626 1.0
1.8158735 21.94707108 22.12897873 22.00683403 21.9124012 0.7349055188516981 1.0
1.38784802 21.82720757 21.85966492 21.90201759 21.52244377 0.5648386152095664 1.0
1.7481997 21.63123894 22.62605286 21.81480598 21.00061417 0.7318572177863053 1.0
1.33512163 21.76760292 21.90871429 21.33911896 20.16313171 0.47856808614919355 1.0
1.30940127 21.81482315 21.67457199 21.47555542 20.96775246 0.6495782060653865 1.0
1.54639506 21.84012222 22.0465374 22.00477791 21.07079506 0.6888793657440331 1.0
1.2978003 21.81183434 21.42790794 21.21087837 21.28247643 0.3884568049310364 1.0
1.27831161 20.35460663 20.12057686 19.74572945 19.56626701 0.5056606101798132 1.0
1.57912922 21.09866333 21.19805527 21.17731857 20.06325912 0.6463928801785795 1.0
1.37338018 21.9092617 22.83800125 22.55890846 22.23444176 0.4829274976536626 1.0
1.31557119 21.85514259 22.09384727 21.76726532 21.92718315 0.7169068304873207 1.0
1.28814614 21.35314751 21.27338791 21.16721916 20.22838783 0.6512693599649944 1.0
1.37266076 21.92482185 21.33359337 21.2647438 19.84827614 0.7432984726765418 1.0
1.38017535 21.07724571 21.22160912 20.75120735 20.48173332 0.7075757424177103 1.0
1.57584929 21.5469265 21.37046814 21.37125397 20.09933281 0.6964000942440631 1.0
1.62546647 21.33997917 21.72433281 21.42510605 21.37939072 0.5338728359300595 1.0
1.37152052 20.78526497 20.91749382 20.53953552 20.44932747 0.30343978122785886 1.0
1.60343421 18.98952293 20.50212097 20.06065369 20.18962669 0.5215074477043522 1.0
1.51190972 21.90518379 22.07898903 21.69597244 20.98181725 0.7085490465809124 1.0
1.88891864 20.37396431 21.92104149 20.61716461 22.2606945 0.6900643745521269 1.0
1.3399173 21.27505875 21.39749146 21.32434845 20.35167313 0.38121325691251484 1.0
1.56268561 20.18235016 21.71635056 22.22753525 21.9231739 0.41340776741244845 1.0
1.2967732 21.50162697 21.73828316 21.51202774 20.56150818 0.5513892291565258 1.0
1.29131961 21.9910984 22.07413673 21.82660294 20.76894379 0.6815766197992728 1.0
1.78079462 21.67101288 21.72818947 22.26079941 21.90224457 0.39085839303386166 1.0
1.62396646 21.16215134 21.4334774 21.53228188 20.94668961 0.6652716449970029 1.0
1.29311454 21.58200073 21.60647583 21.70255852 20.50822639 0.5090518411238895 1.0
1.44763875 21.14216423 21.04445839 21.05786324 20.41555786 0.2900151742319604 1.0
1.46448874 21.05837822 21.2234726 20.88981247 20.48478699 0.6875586031823729 1.0
1.3523792 19.35596466 19.42364883 19.38350296 19.52397919 0.09088457894489022 1.0
1.37658918 21.89698601 21.81988335 21.89607811 20.83232689 0.4506356888944878 1.0
1.5537703 21.67387772 22.58023834 22.40886116 22.59693718 0.5988213133814733 1.0
1.58362627 20.55467224 20.63437462 20.28180695 20.05004692 0.42658905197511265 1.0
1.29241526 21.01270485 21.18460274 21.11139679 22.47213554 0.7303678823759606 1.0
1.40840685 21.46313667 21.45479774 21.13020325 21.28360176 0.5260937933712824 1.0
1.39324927 21.65589333 22.42934799 22.01080322 22.03831863 0.6673768624340197 1.0
1.35801172 21.96073532 22.4742794 22.35443687 21.9611969 0.33132237252529967 1.0
1.32535923 20.6857357 20.99510765 20.56729317 20.46588516 0.7142683001828439 1.0
1.56014967 21.95414162 21.9015255 21.55207062 20.51543808 0.13499659500665118 1.0
1.74493539 21.48139 20.98255157 21.03109169 20.83355522 0.46320121093951117 1.0
1.31968403 21.76817131 21.60701561 21.48292732 21.33294296 0.41220547881979597 1.0
1.83690035 21.95362854 22.33963394 22.09101486 21.94863892 0.40579855770833295 1.0
1.44199133 20.43630791 20.50837135 20.31714821 19.56466103 0.7176531529914356 1.0
1.4223932 20.90818214 21.2806263 21.07538605 20.68063927 0.5909141735376093 1.0
1.54489946 20.85331345 20.08183289 19.92974854 19.56886292 0.48710976338971146 1.0
1.44458878 21.54497337 21.26212502 22.28743172 21.34385681 0.4647904368207292 1.0
1.288275 21.9597702 21.77745819 21.73351479 20.60090256 0.5396196292103665 1.0
1.35950875 21.79643631 21.97986603 21.77894211 21.61838531 0.44929194440317366 1.0
1.3363899 21.30672264 21.55363846 21.20414352 20.74505615 0.486044484675046 1.0
1.34113598 21.75531387 21.84553528 21.72008705 22.35485268 0.6658064214986464 1.0
1.37764871 21.74082565 20.74642754 21.05595398 20.5150032 0.49436737867935265 1.0
1.33505476 21.83501816 21.39891052 21.49320412 20.32923698 0.6668693530361223 1.0
1.42136776 21.96731949 22.14947701 22.07765579 20.80641937 0.48166895695037604 1.0
1.28505635 21.98961258 21.83490753 21.74339485 21.2067318 0.5959413267261688 1.0
1.6705085 21.8822937 22.29414177 22.715168 22.84738159 0.6945182593481989 1.0
1.59458613 21.36759377 21.60618401 21.39620781 20.4066658 0.3887503756315408 1.0
1.28441954 21.34225273 21.38492012 21.35903358 20.32704926 0.17687089548571783 1.0
1.28249812 21.76382446 21.87481689 21.74896622 21.41694069 0.1891262356193567 1.0
1.56812859 21.67037392 21.46846962 23.5315876 22.17838478 0.571312459202444 1.0
1.37769926 20.13265228 20.80821419 21.2326355 20.43385315 0.4026996882446344 1.0
1.35125995 21.44883347 21.21935654 20.73361015 20.7108345 0.5926375928809333 1.0
1.30600989 21.60424805 21.72696495 21.60133743 21.28606796 0.4985544434490401 1.0
1.69638777 21.877285 21.99878883 21.92176437 21.71154022 0.7319970343402422 1.0
1.29759753 21.79343033 21.69397163 21.30391121 21.12955093 0.48922746657286914 1.0
1.32320654 20.70018005 21.81119347 21.98304176 20.98993492 0.32051475588993583 1.0
1.30514801 21.17087936 21.9038372 20.51157951 21.40444565 0.673459379549906 1.0
1.29910076 20.88763809 21.11089325 20.9919529 19.98974228 0.34106279011268875 1.0
1.71288395 21.70198059 22.1096611 21.5388279 21.26026535 0.6748915518755748 1.0
1.43018317 19.17321968 18.56536102 18.60453606 19.61005211 0.45560018301239025 1.0
1.28542757 21.99561501 22.03812027 21.70664978 21.55057526 0.36382383227535064 1.0
1.34333777 21.83761978 21.77814484 21.73703003 21.57828903 0.06014678081531255 1.0
1.84473526 21.19576645 21.75996208 21.65736771 21.51917076 0.2967955464710197 1.0
1.27686906 21.74715042 21.96385956 22.12028503 19.63857269 0.3883802540602628 1.0
1.37862837 21.81139565 21.92433167 21.65676689 21.39707756 0.7404691861044468 1.0
1.62644053 21.73019409 21.78925323 21.63276482 21.35246658 0.6702594559076681 1.0
1.40378356 21.91952896 21.95206451 21.85510826 21.8410778 0.42439439572979487 1.0
1.4062686 21.88833618 21.99795723 21.90682793 20.65084076 0.5288690523739608 1.0
1.81369686 20.53573608 20.75629616 20.69140816 20.38381958 0.6841504198195267 1.0
1.40616155 21.66078377 22.0825119 21.94716835 21.86443138 0.6903811149547711 1.0
1.43153679 21.89135551 21.66498375 21.88228798 22.51396561 0.6779009517963859 1.0
1.29014742 21.80381393 21.47288704 21.37590981 20.04096985 0.7491085319381723 1.0
1.74459612 20.64351654 21.10572815 22.21781158 22.98945427 0.6266771208313752 1.0
1.39731634 20.16357994 20.37682915 21.43193436 22.62765312 0.6117464578922183 1.0
1.64749765 19.07886696 19.15914536 21.58766556 22.10509872 0.7112790607603834 1.0
1.39384055 21.64782524 21.37701607 21.11281204 20.10204697 0.5859163280480748 1.0
1.43236363 21.52953529 22.14288139 21.97645569 21.78285789 0.7097122483220123 1.0
1.59951365 21.9372921 23.4006691 22.50300407 22.29738426 0.5125079865942814 1.0
1.58847785 20.96002388 20.77955437 22.09254265 21.90557671 0.6263383154801913 1.0
1.42981529 21.5027771 21.59969902 21.5280304 21.23437119 0.6050453814866107 1.0
1.3290602 21.59904289 21.55927277 21.27012253 20.53505516 0.5631391524619186 1.0
1.64651179 20.65888596 18.72915649 19.17416382 18.39873695 0.5217155389503274 1.0
1.32287431 21.92791939 21.85479546 21.70149231 21.01119995 0.5475099907728485 1.0
1.2982918 20.84266281 21.77801514 22.36683083 25.67075539 0.21046337815197724 1.0
1.4488591 21.47827721 21.76296234 21.27923584 20.76953125 0.6424503359812751 1.0
1.34201944 21.67616081 19.96282196 20.50383568 21.72558594 0.4345262321670509 1.0
1.37025499 21.77082253 21.91116905 21.86322784 20.66046906 0.5168596019422538 1.0
1.37196255 21.05978775 21.28557014 20.86166573 20.17296982 0.5072875901096063 1.0
1.28755152 21.87783051 22.07856178 22.08234406 21.14818954 0.6186817987982289 1.0
1.62548554 21.5061264 21.54496193 21.41514778 20.97846222 0.43759544825636537 1.0
1.41079152 21.87368011 21.66158676 21.68179512 20.34260559 0.5520382710705042 1.0
1.30713356 21.45508385 21.63364792 21.34944534 20.65984917 0.6600321819579773 1.0
1.43573248 20.91612816 21.08626747 20.81887627 20.57415581 0.6192564778596399 1.0
1.66884744 21.68177223 22.16306686 21.87974739 21.61613274 0.5331517610727055 1.0
1.31790543 21.46467972 21.49167442 21.10243416 21.00019646 0.6859804838707056 1.0
1.33500111 21.68271446 21.27952576 21.15273476 19.82230568 0.5003678584244007 1.0
1.31246173 20.94189644 21.32641983 21.1825676 21.09060287 0.2502922335090035 1.0
1.28271234 20.93432045 20.79511261 20.80205536 20.36001205 0.4182443002412912 1.0
1.76826966 21.8913784 22.07892418 21.98973083 21.81785393 0.7436432378892075 1.0
1.62409449 21.27782631 21.03026772 24.11118317 19.07243919 0.7024048659611686 1.0
1.81971824 21.92500877 22.38087845 23.14102745 23.10011673 0.569481995365007 1.0
1.49662054 21.14317894 21.31977272 21.19761086 20.24292946 0.565176581752804 1.0
1.36360669 21.72377586 21.48959541 20.97019768 20.30055428 0.4527489162364222 1.0
1.30485404 20.99195671 21.12793732 21.17317009 21.1263485 0.6052277846985725 1.0
1.50835025 21.55487442 23.33431435 23.35471153 22.51006889 0.6728902847871872 1.0
1.37306821 21.9088707 21.75689697 21.57476807 21.11246109 0.44840103395442377 1.0
1.40126646 20.91772461 20.91994858 21.2108345 20.52170753 0.4208337949796167 1.0
1.28594232 21.97619629 21.33100891 21.0670433 20.01774979 0.6597933640318568 1.0
1.33831048 21.99802971 21.88995361 21.86778641 21.5936718 0.45019769122271713 1.0
1.29266059 21.99443245 21.33352089 20.84045219 19.5705719 0.5948914831367134 1.0
1.51808321 21.37256622 21.24659538 21.44429016 19.97717857 0.5087818407015469 1.0
1.6576761 21.46254539 21.79826355 21.99333572 21.7566967 0.4237037554330403 1.0
1.62159538 21.62428665 21.40892982 21.82797241 20.07443619 0.5091576855600104 1.0
1.29008734 21.92432213 21.88030434 21.80326462 21.34471703 0.57498994118665 1.0
1.82443535 21.90468025 21.64850807 22.40870476 20.62797165 0.5536372239489941 1.0
1.30582416 21.52803421 22.38888359 22.59047127 22.37278748 0.3230542108517939 1.0
1.45241249 21.91189575 22.39329338 22.27900314 21.58055115 0.5019076573742562 1.0
1.92003465 21.43433952 22.01004601 22.76682472 21.77149963 0.6998298894978606 1.0
1.31753027 21.63412476 21.26108742 20.92685509 19.91129494 0.5721448473755708 1.0
1.27750957 21.7741394 21.73719788 21.55020714 20.43598557 0.38804141634359723 1.0
1.31889117 21.91073418 21.96406937 22.00824165 21.16942215 0.38037540630663225 1.0
1.27912307 21.83913803 21.53345871 21.22385597 19.92812157 0.5774615521800066 1.0
1.53050768 21.83876991 22.11513901 21.9972229 21.85301971 0.5664180769686472 1.0
1.36961758 21.9607563 22.19276428 21.68882179 21.05781555 0.48196338660027593 1.0
1.34242547 21.57112885 22.2712059 22.50029373 21.15850639 0.600939145530087 1.0
1.28216195 21.92477417 21.95012665 22.06009483 20.94231987 0.529709082266934 1.0
1.32781959 21.64424706 21.51265717 21.45368385 20.19600105 0.5813139698557145 1.0
1.60922182 20.85140991 21.09780502 21.31672287 20.56608772 0.7068080513611257 1.0
1.29712379 21.34182549 21.01162529 20.60154915 19.52406883 0.5289685602558687 1.0
1.38475811 21.12408829 21.39472008 21.17443657 20.44934845 0.7045023709213584 1.0
1.29065359 21.20664215 21.14900017 20.70683861 20.52677727 0.5533919067752927 1.0
1.28120255 21.10830879 21.28423309 22.57583809 18.42974281 0.5580516550365248 1.0
1.80014586 21.36572075 21.44994164 19.84236336 19.91619301 0.6582796522685773 1.0
1.49587619 21.88876152 22.07597351 21.95811844 20.92300224 0.5410043225577528 1.0
1.31922543 21.61320686 21.71739388 21.7309494 20.92564392 0.49187880103783743 1.0
1.33615935 21.83295631 21.38998985 21.81290436 21.44799232 0.4036892640541435 1.0
1.29030883 21.72701454 21.8264904 21.99591064 20.97973251 0.7325986249474699 1.0
1.34314382 21.55819702 21.59366608 21.24205208 20.00814438 0.5929524210883013 1.0
1.31046712 20.8462162 22.53094292 23.27043152 23.63099861 0.33853911413093474 1.0
1.98484039 21.56918335 21.55648804 21.90134048 22.44483566 0.7090767342873021 1.0
1.29384315 21.92198753 21.85551262 21.76399803 21.64397621 0.4642592081781737 1.0
1.47220242 21.55801201 21.54202271 21.26063538 20.31241035 0.5877417393440498 1.0
1.38672924 21.33812714 21.32683945 20.80160332 20.99748421 0.7484089807482874 1.0
1.36058986 21.37808228 21.06089211 20.14584923 21.20088196 0.5798693163163794 1.0
1.36826432 20.76461411 20.64394569 20.60704041 20.32585526 0.5085625386218596 1.0
1.27678955 21.46827126 21.91642952 21.91831017 21.46417427 0.6273879386177984 1.0
1.31285918 21.82218742 21.38316536 21.38612747 20.8251152 0.3761723885992895 1.0
1.30062985 21.92673302 21.9173851 21.79842949 20.84294128 0.7444790087132545 1.0
1.68753648 21.91429329 21.98022079 21.74197388 20.32886124 0.40766395554512574 1.0
1.55165505 20.93702888 20.92915535 20.42106438 20.28005409 0.5179362587541272 1.0
1.30365574 21.71253395 21.39102554 21.73386765 21.0338707 0.13764075283746025 1.0
1.69128215 21.46315384 21.57169914 21.37456512 20.54246712 0.4732990094831052 1.0
1.56861115 21.8403511 21.51393127 21.40514946 20.27566719 0.3562618903067767 1.0
1.28544664 21.9642849 21.85578728 21.9916687 21.71169472 0.7377106390517334 1.0
1.5425998 21.86360931 21.47877312 21.19294739 21.0333004 0.6825572386607923 1.0
1.78688383 20.95556641 20.94654274 20.65774918 20.11056328 0.5825486998525593 1.0
1.30576861 21.98623657 21.96339607 21.98409462 21.57256889 0.4208902820139384 1.0
1.86369586 21.99487495 23.258255 23.27456665 23.10906029 0.6907157130557721 1.0
1.69116259 20.11816788 20.65526962 20.90070915 20.56216431 0.6547308784071697 1.0
1.39533889 21.65224266 21.46601868 20.90002251 20.95157051 0.6861618957753846 1.0
1.65569007 20.38661957 19.64849472 27.64450073 24.8769722 0.21105558403289654 1.0
1.4350071 21.97493935 22.29822159 21.89095116 21.79589081 0.5389543743194154 1.0
1.47457361 21.03675461 21.15258217 20.94440842 20.85278511 0.5685954311368153 1.0
1.32760668 21.94613266 21.67731094 21.45470428 20.68666267 0.4810379831339521 1.0
1.4756403 18.70419502 19.16144943 22.87984085 19.32674217 0.664573434122792 1.0
1.6205759 21.93567276 22.06497765 21.83415794 21.65722847 0.3695195033175032 1.0
1.28188348 21.39416885 22.82484055 22.62936401 22.27625847 0.5872680876569415 1.0
1.56618536 21.71524239 22.22670937 22.40579987 21.98256111 0.6848879108880241 1.0
1.27841473 21.85626411 21.98267174 21.71824837 21.44092369 0.306662820140068 1.0
1.33847141 21.97592735 22.03653717 22.1530323 21.29243851 0.5961262953786787 1.0
1.49328566 21.78264809 21.85795212 21.99978065 21.67446709 0.21560614513005316 1.0
1.29252923 21.9471035 22.16838646 22.15110016 21.12193298 0.31853953633009063 1.0
1.89154577 20.62756348 21.65935707 20.63145447 20.46772766 0.5643986955812436 1.0
1.94682324 21.50522041 21.93486977 21.94590569 21.37299728 0.7073197216932041 1.0
1.38939714 21.56824303 21.72109413 21.55725098 20.81261063 0.7316381398659343 1.0
1.44434953 21.64452934 21.48557281 20.90443611 20.91641426 0.3211560969601005 1.0
1.35763705 21.06888008 21.37744522 21.09504509 19.35199165 0.7103428459005444 1.0
1.74570096 21.77348137 21.94957924 21.96097183 21.50356483 0.6288083215237122 1.0
1.40718436 21.76717377 21.70480537 21.74440956 20.73540306 0.7290891089630762 1.0
1.37180567 21.77334595 20.60785103 19.83244324 20.39267731 0.6142162042346175 1.0
1.31218565 21.5949707 21.58465004 21.21063614 21.25953674 0.3888549007111629 1.0
1.45406365 21.91810989 22.06625557 22.00880241 21.720438 0.5983543233878637 1.0
1.30743384 21.890131 22.21773529 22.20927238 21.16685104 0.31706679472841953 1.0
1.32049727 21.43495941 20.68426132 20.95393372 20.64571762 0.7118253872323681 1.0
1.30630004 21.91005325 21.95881653 21.75485039 21.73221588 0.689016333127172 1.0
1.46864998 21.8561554 21.67967033 21.57666206 21.32197762 0.3098941928867024 1.0
1.32944298 21.80531883 21.39138603 21.69859123 20.659935 0.6624903528307712 1.0
1.39442492 21.49628448 21.62330437 21.63401985 21.31985283 0.2191792699689305 1.0
1.55701029 21.92601776 21.95012856 21.92881203 21.63075447 0.4342976567950336 1.0
1.82779121 20.79162407 20.92452431 20.69303513 20.44212151 0.5274739436437565 1.0
1.32519364 21.39990425 21.6742115 21.78210068 20.67663193 0.7308663177773901 1.0
1.30309248 21.9079113 21.79827309 21.86109924 21.14110374 0.39073600632584515 1.0
1.38421547 21.87327957 22.39291763 22.04030037 22.0973568 0.33189927327355156 1.0
1.41554868 20.68322182 20.77635002 20.51146126 20.08626366 0.6291468529825976 1.0
1.75196898 21.97339249 22.13091278 21.99139214 21.77223778 0.6096106154907244 1.0
1.27986085 21.6645546 21.64367676 21.09926033 20.95724106 0.32819746717238535 1.0
1.40244687 21.90626717 21.73843765 18.22887993 21.61543083 0.6316724602321842 1.0
1.61702693 21.7949543 21.84542465 21.78116989 21.34540367 0.6752164444704136 1.0
1.35113168 21.81345177 21.97520065 21.65416336 21.4472084 0.5966205520974545 1.0
1.39317131 21.81060028 21.7755394 22.03393936 21.08628273 0.5643553621038327 1.0
