CONFIGURATION_1-PLANE_2-OBJECT_1-REDSHIFT	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_1-PLANE_1-OBJECT_1-REDSHIFT	WEIGHT
1.75735664	21.76324272	20.4147625	25.60508156	0.4456182826921825	1.0
1.47973657	21.91573524	21.75171661	20.47694778	0.204626651897389	1.0
1.55882299	18.67145348	19.33242607	20.8731823	0.4019466222950901	1.0
1.47877336	21.94460106	22.04854965	21.72181129	0.3394762726842221	1.0
1.5413394	21.37304497	21.43017006	21.10583115	0.3057929563883289	1.0
1.28830004	21.40432549	21.58579636	21.42370415	0.576803135191138	1.0
1.38638961	21.63736343	21.61479759	21.98793602	0.6420310049932045	1.0
1.34357011	21.91777992	21.75092697	20.55194283	0.5804057728376191	1.0
1.3949368	21.7450943	21.72610283	21.30652428	0.489645283765019	1.0
1.45804811	20.48500633	20.61117554	20.2002964	0.2862316252436506	1.0
1.43294251	21.63437843	21.53227806	20.17091942	0.5512189596273832	1.0
1.32887852	20.90670204	21.19208336	20.58872414	0.6075333065645901	1.0
1.70450568	21.67564774	21.49609375	20.75837898	0.2451006552691415	1.0
1.40259266	21.61271286	21.63951302	19.98899651	0.6267101412385859	1.0
1.37770772	19.92721367	19.2732029	18.95130348	0.4959890596210613	1.0
1.45481861	20.62282753	20.66290283	20.21822739	0.4508404339456409	1.0
1.40666282	21.87659645	21.78904343	20.18988609	0.6099106307752927	1.0
1.37663937	21.81216049	21.77979279	20.80997086	0.5976216210915534	1.0
1.82160902	21.87619972	22.01636314	21.56266403	0.6420212162694979	1.0
1.28516185	21.89249992	21.64051437	20.48105049	0.6420491402981143	1.0
1.30002522	21.47441292	22.63606071	21.49071503	0.5167235713148755	1.0
1.37349486	21.16941071	21.25461006	20.68662643	0.4781501627238966	1.0
1.29012656	21.59287071	21.81274033	23.29257584	0.5882410624035916	1.0
1.57741034	21.89801979	22.05759621	21.58314323	0.3253897230553575	1.0
1.31858611	21.84695435	21.86973	20.90224648	0.4650396017889059	1.0
1.99439967	21.32046318	21.62198639	21.43751717	0.4943629825326677	1.0
1.43428087	21.95181274	22.95339012	21.60430908	0.52586356518511	1.0
1.4742862	21.92385483	21.98278046	20.85214424	0.2825037721521944	1.0
1.28216577	21.87758255	21.80267906	20.84674072	0.5329873205089504	1.0
1.39371407	21.28642082	21.40172577	20.78191376	0.7332653650473274	1.0
1.35479724	21.80176735	21.32768822	20.1100502	0.3505218987853618	1.0
1.32597244	21.88798904	21.89318657	20.85980606	0.3307012529386369	1.0
1.79035509	21.73206329	22.2322464	21.7300663	0.3186180150624494	1.0
1.27697515	21.67197037	21.60118294	20.57179832	0.1633027557868304	1.0
1.61099994	21.87697029	22.33207321	22.62983894	0.4820597094580552	1.0
1.27698934	21.6367321	21.50744629	21.2575264	0.4502389836191443	1.0
1.37205672	21.62125587	21.98565483	21.58690071	0.3764937507734583	1.0
1.29176021	20.86624336	20.76891708	20.07844734	0.2938321929788031	1.0
1.29378927	21.93181038	21.65083885	21.45064163	0.5095451387996578	1.0
1.68294251	20.66343307	20.81563759	20.20918846	0.5905665497606879	1.0
1.65109026	21.88249969	21.91183662	22.00613403	0.5772963014165297	1.0
1.51092649	21.94812393	22.20893478	21.60638428	0.4468040363926822	1.0
1.30313098	21.09689713	21.23750114	20.87775421	0.6532303744812039	1.0
1.27887511	20.91264153	20.90906525	20.00347328	0.4893687164526923	1.0
1.30872667	21.70363235	21.36901665	20.14290428	0.661418210639038	1.0
1.50907958	21.4610424	21.69418907	21.20602226	0.578683316483989	1.0
1.98768437	21.81970024	22.48756218	22.1333828	0.7409146320235539	1.0
1.37473404	21.77825165	21.68092918	20.76446724	0.6014598652165212	1.0
1.38078284	21.89204788	21.86802673	20.52984047	0.7392920937106755	1.0
1.49376643	21.33944321	21.67190742	21.07614708	0.583357640693452	1.0
1.44683826	21.77747726	21.84720612	20.74470901	0.6379983835464135	1.0
1.49824178	21.97553444	22.07688522	22.32134819	0.6807503564984512	1.0
1.60525501	21.95967484	22.14227486	21.83749008	0.4766811517140739	1.0
1.30000734	21.80721664	21.66553116	21.2972374	0.3942483957431231	1.0
1.32607543	21.87377357	21.95572472	21.03971863	0.6171233265157925	1.0
1.45884573	21.48242378	21.66002274	21.33736992	0.6526009170363872	1.0
1.50447273	20.2672081	21.56837082	22.30611038	0.2926590812909852	1.0
1.38838875	21.69684792	21.88731384	21.45750237	0.652048749592749	1.0
1.63789904	18.26762772	17.61208153	17.51464653	0.6423242657137272	1.0
1.46368122	21.90842819	22.03949165	20.64108467	0.5281861658458173	1.0
1.30221653	21.89647675	21.63990974	22.27204323	0.4876268859049527	1.0
1.30936086	21.75772095	21.77818298	21.11188889	0.5739395087587628	1.0
1.68639445	21.97340393	22.25778008	20.67719841	0.6190124750644874	1.0
1.3359741	21.80747986	21.81214142	21.45411873	0.4666993129709543	1.0
1.31174588	21.85847664	21.86580658	20.46580696	0.6105911712492493	1.0
1.30351484	21.67880058	21.6223774	21.28556633	0.511641965333054	1.0
1.32451665	21.98914909	22.13353348	21.16001892	0.4311214604527698	1.0
1.45021999	21.61584854	21.26449203	20.95230675	0.7215729917758141	1.0
1.57942307	21.62860489	21.8149128	20.70133018	0.4369462280261749	1.0
1.94478059	20.93559456	21.78796196	21.82504654	0.3525605012863589	1.0
1.39752901	20.86194801	21.19733238	20.7861042	0.6384404395709194	1.0
1.64411604	21.1042881	23.04486847	21.77266693	0.4853810645773217	1.0
1.2799437	21.36433792	21.54107094	21.07526016	0.4651617001495571	1.0
1.49355721	21.78953743	21.96781349	20.72512245	0.4510138096264445	1.0
1.42018926	21.78295517	21.26822281	19.98890305	0.3486617052075716	1.0
1.28655183	21.30537605	21.60638237	21.04026604	0.5857118872921411	1.0
1.32735217	21.94147491	21.73955917	20.77653503	0.721398934764185	1.0
1.29211175	21.16689301	21.96559715	22.57456589	0.5961047364663654	1.0
1.65477908	21.78010559	21.91164017	20.85323334	0.6775866711552359	1.0
1.35921073	21.33182335	21.11355782	20.76521301	0.4863618052590762	1.0
1.44184232	20.91233444	21.07072067	20.31383324	0.4110251561190652	1.0
1.87476218	20.69892502	20.88168335	20.15925789	0.614951818001095	1.0
1.28795624	21.07534027	21.29921341	20.19667053	0.6237522935125722	1.0
1.39757514	21.96554184	22.05879021	21.3015213	0.7256857815034212	1.0
1.27751601	21.97975922	21.81917	21.48215866	0.1909863707053303	1.0
1.33671975	21.39764595	21.4005928	21.12927055	0.7459670554527176	1.0
1.80101597	21.72720909	21.35775757	21.08728409	0.7020455070581326	1.0
1.69542205	21.36813927	21.78979301	20.47574234	0.690334420408032	1.0
1.34902072	21.7839489	21.84266281	21.44171143	0.5083184445483805	1.0
1.83854318	21.27894974	21.57486725	20.76857567	0.5824953321426365	1.0
1.52606952	21.94924736	22.18625259	21.76832771	0.4374408369512335	1.0
1.91439867	21.64457512	21.96052933	21.63797188	0.4209077899538891	1.0
1.35803175	21.86763	21.81609726	21.45265961	0.5511520105445306	1.0
1.53993976	21.93481445	22.08399963	21.39917755	0.641893240552156	1.0
1.33078945	21.68671608	20.9875164	20.03490448	0.5724510278904954	1.0
1.2864449	21.8673687	20.74756622	19.97180939	0.475250723626793	1.0
1.79284358	20.88381767	21.49744225	20.7100296	0.5194873186119341	1.0
1.97969711	21.98306465	21.01621819	21.3922081	0.5998164425251793	1.0
1.28184354	21.32699013	21.26104546	20.82174873	0.5316416827184209	1.0
1.70492995	21.69932747	21.08820915	20.46701813	0.5561089016762769	1.0
1.7036438	21.88656235	22.05604553	21.73870087	0.5962960673291189	1.0
1.30299449	21.8751049	21.46617889	20.96197128	0.3104557090877922	1.0
1.27897406	21.58955574	21.47668648	21.1106472	0.3390999763165871	1.0
1.32969499	20.732584	20.75050926	20.20786095	0.7056805593411886	1.0
1.46241677	21.87582397	23.40221024	23.10007668	0.5190946689295894	1.0
1.29955065	21.68844414	21.73243713	20.56659698	0.6036044940140596	1.0
1.40662014	20.62342262	20.43543434	19.99907494	0.4674340488485632	1.0
1.37781382	21.53813934	22.76180077	22.484869	0.4637334295745062	1.0
1.29231334	21.65761185	21.86097145	20.50074577	0.6658613933656565	1.0
1.31319857	21.90639114	21.90934181	20.84016609	0.7487039098288268	1.0
1.32856297	21.64745712	21.55601883	20.48130035	0.4743884197746764	1.0
1.32784224	21.97348022	21.99560928	21.42006874	0.6303239741616053	1.0
1.31254804	20.69309616	20.78088951	20.17603493	0.6463599233273983	1.0
1.47995007	21.47249985	21.34710312	20.92973709	0.5166352376300748	1.0
1.34843457	21.62347031	21.83270836	21.44786263	0.3707718248061712	1.0
1.64326096	21.92632103	22.17536736	20.65076447	0.4204778819186264	1.0
1.33049452	21.55032921	21.0195694	20.49999619	0.3903685903744145	1.0
1.27830732	21.95323372	21.51522827	20.02868652	0.5210934868962724	1.0
1.30676317	20.60511017	20.20690727	20.28554535	0.6598861839972066	1.0
1.94461441	20.77586174	20.95036697	20.36413765	0.5256290710903012	1.0
1.29266191	21.00921631	20.00130272	19.30564117	0.2005792124881162	1.0
1.28710794	21.53360367	21.45293999	21.02565002	0.5330575713535852	1.0
1.74154031	20.82302856	21.41687012	20.09565163	0.2295673558875451	1.0
1.48423135	21.80664444	22.18398094	21.26573753	0.5313641385685206	1.0
1.63293123	21.73532677	21.83650589	20.62373161	0.2653962442398697	1.0
1.28830516	21.52699089	22.77075768	20.63677979	0.4998951756267619	1.0
1.77554584	21.5658493	22.65503693	21.40065002	0.5854424736167385	1.0
1.3875525	21.45877838	21.57932663	21.26322174	0.6214792248048027	1.0
1.34911001	21.5218029	20.93632126	19.33107567	0.1645667459751943	1.0
1.28897142	21.86748695	21.82563591	20.82590675	0.5999174603893906	1.0
1.35845208	21.75140953	23.58901978	22.48861313	0.5641637347389123	1.0
1.48632419	20.72828102	19.90569687	19.38172531	0.473290166253648	1.0
1.54361176	21.96317291	22.36744881	22.26221466	0.2469786393823617	1.0
1.52680564	21.26247597	19.50387192	19.82324219	0.439064237959633	1.0
1.40965748	21.52900696	23.27917862	22.18199348	0.2500566808963085	1.0
1.78445339	19.10626793	20.21318626	20.58576012	0.3510943551671632	1.0
1.50408077	20.29985046	19.39647484	30.74045372	0.5509912027481716	1.0
1.27685583	21.52344131	21.0038147	19.44723701	0.1752720162011898	1.0
1.64438474	21.42343521	21.58255196	21.08622169	0.6604861009849565	1.0
1.51097381	20.09288406	21.22737122	20.38369942	0.4281876356615615	1.0
1.33878708	21.78507805	21.3005352	20.38546371	0.5170374596215558	1.0
1.563586	19.50918198	20.43757439	19.3007431	0.2829651735379053	1.0
1.31978905	21.72699165	21.17512894	19.58177376	0.3473675188301787	1.0
1.58691621	21.45732307	20.12937164	20.54965591	0.4103435889496197	1.0
1.2801075	20.81015205	20.68045616	20.10144234	0.6510700970768617	1.0
1.29700148	21.98599434	21.96706963	21.7045536	0.4744414685842098	1.0
1.5417496	20.75679779	20.94405174	21.35604477	0.5884338446464613	1.0
1.45826745	21.34350014	21.35402489	20.85018539	0.4477521620256806	1.0
1.30278277	21.89062119	21.71163368	21.34228325	0.4914242967661903	1.0
1.81186152	21.5308857	22.01367569	20.88133049	0.6829883649065868	1.0
1.37519336	20.76383781	19.56706429	20.65468025	0.6902500740559863	1.0
1.39527333	20.51636124	20.21549225	20.04647064	0.2731887216784843	1.0
1.35433972	21.91623688	21.7081089	20.64743805	0.4684401652890676	1.0
1.29096532	21.91771507	22.29276085	23.1917038	0.731185804640776	1.0
1.3456043	21.16357994	20.11181641	20.56880569	0.7297918827151264	1.0
1.30973506	21.7241993	21.70017815	21.38665771	0.4473136942310389	1.0
1.33536804	21.95506096	21.89323044	20.86447716	0.6383249596682677	1.0
1.40059853	21.54883766	21.69849777	20.54455185	0.6384815804012427	1.0
1.52459013	21.8120327	21.96148682	20.83450699	0.5591062535195812	1.0
1.37323606	21.16176033	20.02981186	20.43465614	0.7296511022126483	1.0
1.3929491	20.20357513	21.46228409	21.86636925	0.6567029266943225	1.0
1.27744997	21.40182877	23.33691597	22.16249084	0.6575002834667381	1.0
1.30796611	21.79289055	21.72063446	20.36034012	0.4979044765809392	1.0
1.35828829	21.79367447	21.56936264	20.34631538	0.2271366354324762	1.0
1.67935205	21.73477745	22.53553581	22.14295959	0.6789594709960277	1.0
1.33133841	21.90917778	21.3551445	21.71008492	0.642324222022068	1.0
1.41601205	21.98906136	22.83357239	23.58301926	0.6830811320222603	1.0
1.35930336	21.03346252	21.14858437	20.01284218	0.6678394873663476	1.0
1.28392315	21.89810562	22.00752449	21.23368835	0.5583093969522842	1.0
1.64700603	21.02241516	21.26337814	20.47550583	0.4404377558600535	1.0
1.39615214	20.53061485	20.4582653	19.87992287	0.6993878632943936	1.0
1.38608015	21.59864616	21.73868752	20.29112053	0.4862706329435394	1.0
1.49475622	21.96348572	22.44457436	21.99798393	0.4342589327896183	1.0
1.41592789	21.2154026	21.24864769	20.83182526	0.68979361412849	1.0
1.72079039	21.95046043	22.84580421	22.72120285	0.3083086750708359	1.0
1.3494736	21.47749901	21.55203629	21.10948563	0.6017974660556872	1.0
1.44009435	20.64430428	20.86997604	20.42762947	0.4556501326281523	1.0
1.41163313	21.42523956	21.90795135	21.3657074	0.7162474757804027	1.0
1.73093045	21.31625175	21.73353386	21.08418465	0.5159291172780215	1.0
1.31267762	21.73186302	21.69655991	21.32383919	0.2496353019103145	1.0
1.36886215	21.07875443	21.16443253	20.72240448	0.4920017768302444	1.0
1.27873564	21.12384987	20.9935627	20.13252449	0.5608157586463807	1.0
1.44942677	21.99777794	22.157547	21.04841995	0.5725309227632136	1.0
1.38748169	21.46498871	21.58401489	20.57620239	0.3403938065653967	1.0
1.43427956	21.62285614	21.88538551	21.21211052	0.6854902681518248	1.0
1.27652252	21.85581589	21.88436508	21.06791687	0.4661720749413751	1.0
1.30993724	21.89300919	21.82200813	20.61525536	0.7396588097657713	1.0
1.42637503	20.9961834	21.11351013	20.33050919	0.3618864868056662	1.0
1.8158735	21.94707108	22.12897873	21.9124012	0.7349055188516981	1.0
1.38784802	21.82720757	21.85966492	21.52244377	0.5648386152095664	1.0
1.7481997	21.63123894	22.62605286	21.00061417	0.7318572177863053	1.0
1.33512163	21.76760292	21.90871429	20.16313171	0.4785680861491935	1.0
1.30940127	21.81482315	21.67457199	20.96775246	0.6495782060653865	1.0
1.54639506	21.84012222	22.0465374	21.07079506	0.6888793657440331	1.0
1.2978003	21.81183434	21.42790794	21.28247643	0.3884568049310364	1.0
1.27831161	20.35460663	20.12057686	19.56626701	0.5056606101798132	1.0
1.57912922	21.09866333	21.19805527	20.06325912	0.6463928801785795	1.0
1.37338018	21.9092617	22.83800125	22.23444176	0.4829274976536626	1.0
1.31557119	21.85514259	22.09384727	21.92718315	0.7169068304873207	1.0
1.28814614	21.35314751	21.27338791	20.22838783	0.6512693599649944	1.0
1.37266076	21.92482185	21.33359337	19.84827614	0.7432984726765418	1.0
1.38017535	21.07724571	21.22160912	20.48173332	0.7075757424177103	1.0
1.57584929	21.5469265	21.37046814	20.09933281	0.6964000942440631	1.0
1.62546647	21.33997917	21.72433281	21.37939072	0.5338728359300595	1.0
1.37152052	20.78526497	20.91749382	20.44932747	0.3034397812278588	1.0
1.60343421	18.98952293	20.50212097	20.18962669	0.5215074477043522	1.0
1.51190972	21.90518379	22.07898903	20.98181725	0.7085490465809124	1.0
1.88891864	20.37396431	21.92104149	22.2606945	0.6900643745521269	1.0
1.3399173	21.27505875	21.39749146	20.35167313	0.3812132569125148	1.0
1.56268561	20.18235016	21.71635056	21.9231739	0.4134077674124484	1.0
1.2967732	21.50162697	21.73828316	20.56150818	0.5513892291565258	1.0
1.29131961	21.9910984	22.07413673	20.76894379	0.6815766197992728	1.0
1.78079462	21.67101288	21.72818947	21.90224457	0.3908583930338616	1.0
1.62396646	21.16215134	21.4334774	20.94668961	0.6652716449970029	1.0
1.29311454	21.58200073	21.60647583	20.50822639	0.5090518411238895	1.0
1.44763875	21.14216423	21.04445839	20.41555786	0.2900151742319604	1.0
1.46448874	21.05837822	21.2234726	20.48478699	0.6875586031823729	1.0
1.3523792	19.35596466	19.42364883	19.52397919	0.0908845789448902	1.0
1.37658918	21.89698601	21.81988335	20.83232689	0.4506356888944878	1.0
1.5537703	21.67387772	22.58023834	22.59693718	0.5988213133814733	1.0
1.58362627	20.55467224	20.63437462	20.05004692	0.4265890519751126	1.0
1.29241526	21.01270485	21.18460274	22.47213554	0.7303678823759606	1.0
1.40840685	21.46313667	21.45479774	21.28360176	0.5260937933712824	1.0
1.39324927	21.65589333	22.42934799	22.03831863	0.6673768624340197	1.0
1.35801172	21.96073532	22.4742794	21.9611969	0.3313223725252996	1.0
1.32535923	20.6857357	20.99510765	20.46588516	0.7142683001828439	1.0
1.56014967	21.95414162	21.9015255	20.51543808	0.1349965950066511	1.0
1.74493539	21.48139	20.98255157	20.83355522	0.4632012109395111	1.0
1.31968403	21.76817131	21.60701561	21.33294296	0.4122054788197959	1.0
1.83690035	21.95362854	22.33963394	21.94863892	0.4057985577083329	1.0
1.44199133	20.43630791	20.50837135	19.56466103	0.7176531529914356	1.0
1.4223932	20.90818214	21.2806263	20.68063927	0.5909141735376093	1.0
1.54489946	20.85331345	20.08183289	19.56886292	0.4871097633897114	1.0
1.44458878	21.54497337	21.26212502	21.34385681	0.4647904368207292	1.0
1.288275	21.9597702	21.77745819	20.60090256	0.5396196292103665	1.0
1.35950875	21.79643631	21.97986603	21.61838531	0.4492919444031736	1.0
1.3363899	21.30672264	21.55363846	20.74505615	0.486044484675046	1.0
1.34113598	21.75531387	21.84553528	22.35485268	0.6658064214986464	1.0
1.37764871	21.74082565	20.74642754	20.5150032	0.4943673786793526	1.0
1.33505476	21.83501816	21.39891052	20.32923698	0.6668693530361223	1.0
1.42136776	21.96731949	22.14947701	20.80641937	0.481668956950376	1.0
1.28505635	21.98961258	21.83490753	21.2067318	0.5959413267261688	1.0
1.6705085	21.8822937	22.29414177	22.84738159	0.6945182593481989	1.0
1.59458613	21.36759377	21.60618401	20.4066658	0.3887503756315408	1.0
1.28441954	21.34225273	21.38492012	20.32704926	0.1768708954857178	1.0
1.28249812	21.76382446	21.87481689	21.41694069	0.1891262356193567	1.0
1.56812859	21.67037392	21.46846962	22.17838478	0.571312459202444	1.0
1.37769926	20.13265228	20.80821419	20.43385315	0.4026996882446344	1.0
1.35125995	21.44883347	21.21935654	20.7108345	0.5926375928809333	1.0
1.30600989	21.60424805	21.72696495	21.28606796	0.4985544434490401	1.0
1.69638777	21.877285	21.99878883	21.71154022	0.7319970343402422	1.0
1.29759753	21.79343033	21.69397163	21.12955093	0.4892274665728691	1.0
1.32320654	20.70018005	21.81119347	20.98993492	0.3205147558899358	1.0
1.30514801	21.17087936	21.9038372	21.40444565	0.673459379549906	1.0
1.29910076	20.88763809	21.11089325	19.98974228	0.3410627901126887	1.0
1.71288395	21.70198059	22.1096611	21.26026535	0.6748915518755748	1.0
1.43018317	19.17321968	18.56536102	19.61005211	0.4556001830123902	1.0
1.28542757	21.99561501	22.03812027	21.55057526	0.3638238322753506	1.0
1.34333777	21.83761978	21.77814484	21.57828903	0.0601467808153125	1.0
1.84473526	21.19576645	21.75996208	21.51917076	0.2967955464710197	1.0
1.27686906	21.74715042	21.96385956	19.63857269	0.3883802540602628	1.0
1.37862837	21.81139565	21.92433167	21.39707756	0.7404691861044468	1.0
1.62644053	21.73019409	21.78925323	21.35246658	0.6702594559076681	1.0
1.40378356	21.91952896	21.95206451	21.8410778	0.4243943957297948	1.0
1.4062686	21.88833618	21.99795723	20.65084076	0.5288690523739608	1.0
1.81369686	20.53573608	20.75629616	20.38381958	0.6841504198195267	1.0
1.40616155	21.66078377	22.0825119	21.86443138	0.6903811149547711	1.0
1.43153679	21.89135551	21.66498375	22.51396561	0.6779009517963859	1.0
1.29014742	21.80381393	21.47288704	20.04096985	0.7491085319381723	1.0
1.74459612	20.64351654	21.10572815	22.98945427	0.6266771208313752	1.0
1.39731634	20.16357994	20.37682915	22.62765312	0.6117464578922183	1.0
1.64749765	19.07886696	19.15914536	22.10509872	0.7112790607603834	1.0
1.39384055	21.64782524	21.37701607	20.10204697	0.5859163280480748	1.0
1.43236363	21.52953529	22.14288139	21.78285789	0.7097122483220123	1.0
1.59951365	21.9372921	23.4006691	22.29738426	0.5125079865942814	1.0
1.58847785	20.96002388	20.77955437	21.90557671	0.6263383154801913	1.0
1.42981529	21.5027771	21.59969902	21.23437119	0.6050453814866107	1.0
1.3290602	21.59904289	21.55927277	20.53505516	0.5631391524619186	1.0
1.64651179	20.65888596	18.72915649	18.39873695	0.5217155389503274	1.0
1.32287431	21.92791939	21.85479546	21.01119995	0.5475099907728485	1.0
1.2982918	20.84266281	21.77801514	25.67075539	0.2104633781519772	1.0
1.4488591	21.47827721	21.76296234	20.76953125	0.6424503359812751	1.0
1.34201944	21.67616081	19.96282196	21.72558594	0.4345262321670509	1.0
1.37025499	21.77082253	21.91116905	20.66046906	0.5168596019422538	1.0
1.37196255	21.05978775	21.28557014	20.17296982	0.5072875901096063	1.0
1.28755152	21.87783051	22.07856178	21.14818954	0.6186817987982289	1.0
1.62548554	21.5061264	21.54496193	20.97846222	0.4375954482563653	1.0
1.41079152	21.87368011	21.66158676	20.34260559	0.5520382710705042	1.0
1.30713356	21.45508385	21.63364792	20.65984917	0.6600321819579773	1.0
1.43573248	20.91612816	21.08626747	20.57415581	0.6192564778596399	1.0
1.66884744	21.68177223	22.16306686	21.61613274	0.5331517610727055	1.0
1.31790543	21.46467972	21.49167442	21.00019646	0.6859804838707056	1.0
1.33500111	21.68271446	21.27952576	19.82230568	0.5003678584244007	1.0
1.31246173	20.94189644	21.32641983	21.09060287	0.2502922335090035	1.0
1.28271234	20.93432045	20.79511261	20.36001205	0.4182443002412912	1.0
1.76826966	21.8913784	22.07892418	21.81785393	0.7436432378892075	1.0
1.62409449	21.27782631	21.03026772	19.07243919	0.7024048659611686	1.0
1.81971824	21.92500877	22.38087845	23.10011673	0.569481995365007	1.0
1.49662054	21.14317894	21.31977272	20.24292946	0.565176581752804	1.0
1.36360669	21.72377586	21.48959541	20.30055428	0.4527489162364222	1.0
1.30485404	20.99195671	21.12793732	21.1263485	0.6052277846985725	1.0
1.50835025	21.55487442	23.33431435	22.51006889	0.6728902847871872	1.0
1.37306821	21.9088707	21.75689697	21.11246109	0.4484010339544237	1.0
1.40126646	20.91772461	20.91994858	20.52170753	0.4208337949796167	1.0
1.28594232	21.97619629	21.33100891	20.01774979	0.6597933640318568	1.0
1.33831048	21.99802971	21.88995361	21.5936718	0.4501976912227171	1.0
1.29266059	21.99443245	21.33352089	19.5705719	0.5948914831367134	1.0
1.51808321	21.37256622	21.24659538	19.97717857	0.5087818407015469	1.0
1.6576761	21.46254539	21.79826355	21.7566967	0.4237037554330403	1.0
1.62159538	21.62428665	21.40892982	20.07443619	0.5091576855600104	1.0
1.29008734	21.92432213	21.88030434	21.34471703	0.57498994118665	1.0
1.82443535	21.90468025	21.64850807	20.62797165	0.5536372239489941	1.0
1.30582416	21.52803421	22.38888359	22.37278748	0.3230542108517939	1.0
1.45241249	21.91189575	22.39329338	21.58055115	0.5019076573742562	1.0
1.92003465	21.43433952	22.01004601	21.77149963	0.6998298894978606	1.0
1.31753027	21.63412476	21.26108742	19.91129494	0.5721448473755708	1.0
1.27750957	21.7741394	21.73719788	20.43598557	0.3880414163435972	1.0
1.31889117	21.91073418	21.96406937	21.16942215	0.3803754063066322	1.0
1.27912307	21.83913803	21.53345871	19.92812157	0.5774615521800066	1.0
1.53050768	21.83876991	22.11513901	21.85301971	0.5664180769686472	1.0
1.36961758	21.9607563	22.19276428	21.05781555	0.4819633866002759	1.0
1.34242547	21.57112885	22.2712059	21.15850639	0.600939145530087	1.0
1.28216195	21.92477417	21.95012665	20.94231987	0.529709082266934	1.0
1.32781959	21.64424706	21.51265717	20.19600105	0.5813139698557145	1.0
1.60922182	20.85140991	21.09780502	20.56608772	0.7068080513611257	1.0
1.29712379	21.34182549	21.01162529	19.52406883	0.5289685602558687	1.0
1.38475811	21.12408829	21.39472008	20.44934845	0.7045023709213584	1.0
1.29065359	21.20664215	21.14900017	20.52677727	0.5533919067752927	1.0
1.28120255	21.10830879	21.28423309	18.42974281	0.5580516550365248	1.0
1.80014586	21.36572075	21.44994164	19.91619301	0.6582796522685773	1.0
1.49587619	21.88876152	22.07597351	20.92300224	0.5410043225577528	1.0
1.31922543	21.61320686	21.71739388	20.92564392	0.4918788010378374	1.0
1.33615935	21.83295631	21.38998985	21.44799232	0.4036892640541435	1.0
1.29030883	21.72701454	21.8264904	20.97973251	0.7325986249474699	1.0
1.34314382	21.55819702	21.59366608	20.00814438	0.5929524210883013	1.0
1.31046712	20.8462162	22.53094292	23.63099861	0.3385391141309347	1.0
1.98484039	21.56918335	21.55648804	22.44483566	0.7090767342873021	1.0
1.29384315	21.92198753	21.85551262	21.64397621	0.4642592081781737	1.0
1.47220242	21.55801201	21.54202271	20.31241035	0.5877417393440498	1.0
1.38672924	21.33812714	21.32683945	20.99748421	0.7484089807482874	1.0
1.36058986	21.37808228	21.06089211	21.20088196	0.5798693163163794	1.0
1.36826432	20.76461411	20.64394569	20.32585526	0.5085625386218596	1.0
1.27678955	21.46827126	21.91642952	21.46417427	0.6273879386177984	1.0
1.31285918	21.82218742	21.38316536	20.8251152	0.3761723885992895	1.0
1.30062985	21.92673302	21.9173851	20.84294128	0.7444790087132545	1.0
1.68753648	21.91429329	21.98022079	20.32886124	0.4076639555451257	1.0
1.55165505	20.93702888	20.92915535	20.28005409	0.5179362587541272	1.0
1.30365574	21.71253395	21.39102554	21.0338707	0.1376407528374602	1.0
1.69128215	21.46315384	21.57169914	20.54246712	0.4732990094831052	1.0
1.56861115	21.8403511	21.51393127	20.27566719	0.3562618903067767	1.0
1.28544664	21.9642849	21.85578728	21.71169472	0.7377106390517334	1.0
1.5425998	21.86360931	21.47877312	21.0333004	0.6825572386607923	1.0
1.78688383	20.95556641	20.94654274	20.11056328	0.5825486998525593	1.0
1.30576861	21.98623657	21.96339607	21.57256889	0.4208902820139384	1.0
1.86369586	21.99487495	23.258255	23.10906029	0.6907157130557721	1.0
1.69116259	20.11816788	20.65526962	20.56216431	0.6547308784071697	1.0
1.39533889	21.65224266	21.46601868	20.95157051	0.6861618957753846	1.0
1.65569007	20.38661957	19.64849472	24.8769722	0.2110555840328965	1.0
1.4350071	21.97493935	22.29822159	21.79589081	0.5389543743194154	1.0
1.47457361	21.03675461	21.15258217	20.85278511	0.5685954311368153	1.0
1.32760668	21.94613266	21.67731094	20.68666267	0.4810379831339521	1.0
1.4756403	18.70419502	19.16144943	19.32674217	0.664573434122792	1.0
1.6205759	21.93567276	22.06497765	21.65722847	0.3695195033175032	1.0
1.28188348	21.39416885	22.82484055	22.27625847	0.5872680876569415	1.0
1.56618536	21.71524239	22.22670937	21.98256111	0.6848879108880241	1.0
1.27841473	21.85626411	21.98267174	21.44092369	0.306662820140068	1.0
1.33847141	21.97592735	22.03653717	21.29243851	0.5961262953786787	1.0
1.49328566	21.78264809	21.85795212	21.67446709	0.2156061451300531	1.0
1.29252923	21.9471035	22.16838646	21.12193298	0.3185395363300906	1.0
1.89154577	20.62756348	21.65935707	20.46772766	0.5643986955812436	1.0
1.94682324	21.50522041	21.93486977	21.37299728	0.7073197216932041	1.0
1.38939714	21.56824303	21.72109413	20.81261063	0.7316381398659343	1.0
1.44434953	21.64452934	21.48557281	20.91641426	0.3211560969601005	1.0
