exposure_time-g	exposure_time-r	exposure_time-z	magnitude_zero_point-g	magnitude_zero_point-r	magnitude_zero_point-z
100.0	120.0	62.0	31.571188	31.978052	30.977854
90.0	30.0	56.0	31.560152	30.515913	30.850822
90.0	30.0	120.0	31.40845	30.469355	31.595827
160.0	40.0	92.0	32.120537	30.697449	31.171474
90.0	30.0	72.0	30.756638	30.513403	31.071796
163.0	84.0	119.0	32.040028	31.607388	31.448895
96.0	50.0	30.0	31.546957	30.947247	30.093086
90.0	90.0	90.0	31.663208	31.687088	31.39424
90.0	30.0	94.0	31.393742	30.486946	31.31822
100.0	120.0	90.0	31.596886	31.992691	31.349312
267.0	267.0	333.0	32.676655	32.88903	32.798073
93.0	47.0	250.0	31.425865	30.903797	32.371124
90.0	90.0	90.0	31.488619	31.676538	31.382977
90.0	90.0	83.0	31.51312	31.690962	31.263622
90.0	30.0	70.0	31.550201	30.526783	31.102243
100.0	100.0	136.0	31.57866	31.816828	31.873972
90.0	120.0	80.0	31.592052	31.908108	31.161795
90.0	90.0	90.0	31.4864	31.65883	31.293865
90.0	100.0	90.0	31.414331	31.85289	31.381733
90.0	30.0	90.0	31.554214	30.442148	31.234097
95.0	254.381	80.0	31.572567	32.388107	31.140976
200.0	200.0	60.0	32.439064	32.60619	30.9945
101.0	84.0	190.0	31.592945	31.574598	32.10466
267.0	267.0	267.0	32.625114	32.42031	32.54264
90.0	40.0	90.0	31.561642	30.908558	31.229332
96.0	30.0	30.0	31.680548	30.558372	30.187944
100.0	100.0	121.0	31.613483	31.817999	31.79327
90.0	150.0	150.0	31.574701	32.30613	31.803026
90.0	100.0	70.0	31.583986	31.824863	31.105774
109.0	55.0	90.0	31.59726	30.998566	31.371262
350.0	55.0	66.0	32.90328	31.059883	30.971767
90.0	90.0	41.0	31.485102	31.683464	30.51538
90.0	41.0	60.0	31.576908	30.832386	30.799397
90.0	39.0	56.0	31.566446	30.790852	30.830742
130.0	70.0	100.0	31.805807	31.316368	31.374496
90.0	150.0	90.0	31.579329	32.247223	31.261587
90.0	30.0	94.0	31.564419	30.472208	31.331854
90.0	100.0	90.0	31.348124	31.686077	31.343824
62.0	58.0	80.0	31.062187	31.169872	30.702812
96.0	125.0	80.0	31.452564	31.994982	31.22153
90.0	36.0	90.0	31.586512	30.665112	31.252226
267.0	267.0	300.0	32.642307	32.83664	32.656906
90.0	31.0	50.0	31.563313	30.525658	30.738708
90.0	30.0	90.0	31.567764	30.460003	31.23492
100.0	85.0	100.0	31.612356	31.658134	31.508728
100.0	210.0	40.0	31.617546	32.5869	30.430136
90.0	30.0	270.0	31.558254	30.573385	32.54988
100.0	100.0	114.0	31.58385	31.818249	31.59407
90.0	90.0	90.0	31.394005	31.613409	31.385471
90.0	100.0	50.0	31.5707	31.860798	30.739532
267.0	150.0	333.0	32.685596	32.1962	32.54123
260.0	225.0	250.0	32.555584	32.60048	32.49831
125.0	59.0	188.0	31.828558	31.239445	32.21211
96.0	30.0	30.0	31.689936	30.573217	30.203924
250.0	30.0	56.0	32.75139	30.503239	30.858448
90.0	30.0	251.0	31.390413	30.480776	32.516228
90.0	50.0	82.0	31.570715	30.957378	31.232794
175.0	40.0	89.0	32.11988	30.705082	31.277626
90.0	30.0	90.0	31.59906	30.463678	31.257656
80.0	125.0	75.0	31.468136	31.99361	31.123905
151.0	86.0	80.0	31.868149	31.594505	31.123886
90.0	100.0	40.0	31.564022	31.859575	30.534548
90.0	120.0	80.0	31.578537	31.909336	31.269224
90.0	30.0	94.0	31.594765	30.544756	31.408558
134.0	46.0	155.0	32.015995	30.863081	31.892887
90.0	30.0	70.0	31.36908	30.47655	31.030508
90.0	53.0	94.0	31.41694	31.107183	31.348335
90.0	100.0	135.0	31.625015	31.831194	31.816566
129.0	150.0	137.0	31.76149	32.34704	31.79852
90.0	90.0	90.0	31.455017	31.611834	31.307484
90.0	39.0	56.0	31.564388	30.78952	30.834263
90.0	73.0	60.0	31.40097	31.435541	30.859365
90.0	30.0	60.0	31.540604	30.430546	30.794714
90.0	31.0	81.0	31.559595	30.488192	31.372185
350.0	55.0	198.0	32.897476	31.052551	32.152782
129.0	64.0	110.0	31.779774	31.312729	31.526527
100.0	100.0	70.0	31.613869	31.820747	31.09761
90.0	90.0	60.0	31.46967	31.669825	29.911491
40.0	100.0	90.0	30.636787	31.809898	31.310757
90.0	39.0	224.0	31.572884	30.808071	32.39502
90.0	90.0	60.0	31.493256	31.666855	30.996454
90.0	41.0	80.0	31.573364	30.824072	31.15249
90.0	62.0	150.0	31.432806	31.274826	31.702673
90.0	100.0	137.0	31.335299	31.813547	31.82013
90.0	61.0	118.0	31.559237	31.251505	31.75301
90.0	90.0	90.0	31.558592	31.622633	31.361822
96.0	30.0	30.0	31.608324	30.533228	30.185867
86.0	45.0	80.0	31.441883	30.799564	31.113525
90.0	30.0	45.0	31.5604	30.430996	30.53735
80.0	60.0	120.0	31.432262	31.264044	31.72068
35.0	125.0	208.0	30.31624	31.944485	32.34816
90.0	30.0	56.0	31.562054	30.47421	30.844994
30.0	30.0	30.0	30.33651	30.509813	30.152985
90.0	90.0	60.0	31.493277	31.66001	30.991903
96.0	30.0	30.0	31.592161	30.522774	30.221066
96.0	50.0	30.0	31.523867	30.990484	30.11763
90.0	50.0	120.0	31.554625	31.144516	31.705988
90.0	30.0	63.0	31.561752	30.466412	30.95593
90.0	90.0	60.0	31.519587	31.704464	30.724699
90.0	30.0	141.0	31.56482	30.537472	31.940805
135.0	40.0	100.0	31.822979	30.72222	31.501862
100.0	100.0	128.0	31.620975	31.806726	31.854021
35.0	66.0	104.0	30.347559	31.27229	31.42333
300.0	200.0	240.0	32.85256	32.481335	32.523838
96.0	30.0	30.0	31.66784	30.549213	30.209913
300.0	60.0	300.0	32.815697	31.251251	32.608845
90.0	90.0	90.0	31.405281	31.61754	31.342628
96.0	30.0	30.0	31.613556	30.548277	30.186539
300.0	86.0	100.0	32.898567	31.546276	31.520208
96.0	50.0	30.0	31.531532	30.971054	30.094646
90.0	30.0	56.0	31.562948	30.525307	30.83793
90.0	90.0	90.0	31.475185	31.682108	31.116188
90.0	120.0	40.0	31.583263	31.922132	30.449162
83.0	40.0	100.0	31.305462	30.806818	31.52251
60.0	100.0	117.0	31.01506	31.818363	31.648531
90.0	30.0	50.0	31.422344	30.540928	30.680902
90.0	83.0	150.0	30.86247	31.565102	31.959995
96.0	50.0	30.0	31.545218	30.965014	30.136217
86.0	200.0	116.0	31.448105	32.642525	31.450413
90.0	120.0	45.0	31.571947	31.919817	30.601456
90.0	100.0	90.0	31.570011	31.787073	31.269894
100.0	100.0	90.0	31.61612	31.829685	31.374992
300.0	150.0	333.0	32.48348	32.2065	32.493168
72.0	53.0	80.0	31.286858	30.975214	31.183641
160.0	40.0	143.0	32.138817	30.807505	31.771158
90.0	90.0	124.0	31.504353	31.69355	31.66905
96.0	30.0	30.0	31.68465	30.569624	30.219042
91.0	87.0	100.0	31.50161	31.543959	31.503132
300.0	86.0	250.0	32.719955	31.55595	32.29021
267.0	150.0	60.0	32.774136	32.196327	30.945208
90.0	30.0	70.0	31.551903	30.56569	31.115332
174.0	87.0	89.0	32.252186	31.551334	31.314728
90.0	90.0	60.0	31.469759	31.667044	30.9649
60.0	60.0	62.0	31.078049	31.25291	30.972906
40.0	40.0	100.0	30.606852	30.801846	31.537477
300.0	170.0	114.0	32.537235	32.41761	31.527077
285.0	86.0	100.0	32.651367	31.569372	31.510475
90.0	100.0	62.0	31.592474	31.80653	30.96306
96.0	200.0	30.0	31.688148	32.52448	30.217531
90.0	90.0	225.0	31.481974	31.666666	32.198513
90.0	40.0	119.0	31.384066	30.654587	31.652512
90.0	90.0	90.0	31.42303	31.608498	31.379686
100.0	150.0	70.0	31.61576	32.22266	31.06177
90.0	72.0	174.0	31.466784	31.450596	32.14154
90.0	30.0	94.0	31.612545	30.536448	31.414337
90.0	41.0	90.0	31.59593	30.822842	31.2324
90.0	62.0	73.0	31.525982	31.27879	31.07572
100.0	120.0	90.0	31.602627	31.990545	31.37971
100.0	50.0	80.0	31.636808	31.013418	31.145338
87.0	250.0	123.0	31.455624	32.80246	31.70377
101.0	40.0	129.0	31.449238	30.79969	31.644619
90.0	90.0	46.0	31.47821	31.680359	30.623032
267.0	267.0	333.0	32.598278	32.796654	32.683113
68.0	56.0	179.0	31.192188	31.167114	32.039085
90.0	30.0	56.0	31.554348	30.514397	30.83527
174.0	60.0	80.0	32.255836	31.13089	31.130348
90.0	41.0	121.0	31.558157	30.816793	31.761799
285.0	59.0	80.0	32.63707	31.25219	31.135246
96.0	30.0	30.0	31.680197	30.577454	30.145277
90.0	30.0	69.0	31.622988	30.522078	31.189615
90.0	100.0	121.0	31.571892	31.814981	31.71223
267.0	90.0	60.0	32.67067	31.664804	30.935627
82.0	40.0	131.0	31.240366	30.663687	31.590794
350.0	40.0	112.0	33.013943	30.709549	31.577148
90.0	30.0	138.0	31.562271	30.464916	31.92686
90.0	90.0	83.0	31.49624	31.68434	31.237122
100.0	100.0	151.0	31.562923	31.763483	31.822968
68.0	56.0	80.0	31.19083	31.16676	31.231524
70.0	40.0	132.0	31.283344	30.798946	31.736897
120.0	120.0	150.0	31.730114	31.928474	31.872208
174.0	60.0	137.0	32.256256	31.23534	31.7071
90.0	100.0	121.0	31.60378	31.824759	31.679874
125.0	100.0	282.0	31.93671	31.807846	32.335915
90.0	90.0	90.0	31.470627	31.66954	31.322105
267.0	267.0	150.0	32.685287	32.85231	31.790358
267.0	180.0	90.0	32.620594	32.423664	31.298494
126.0	47.0	250.0	31.78865	30.90387	31.690514
267.0	60.0	61.0	32.620167	31.2091	30.95149
300.0	30.0	56.0	32.75428	30.52641	30.842115
103.0	85.0	216.0	31.611692	31.595703	32.2926
90.0	150.0	30.0	31.60647	32.2589	30.167309
90.0	163.0	179.0	31.563778	32.395416	32.14745
60.0	267.0	333.0	31.044075	32.882553	32.797356
90.0	90.0	96.0	30.699648	31.678257	31.356272
105.0	60.0	67.0	31.53986	31.291325	30.98468
90.0	30.0	56.0	31.567907	30.52776	30.839579
90.0	30.0	94.0	31.600542	30.520273	31.412909
90.0	43.0	172.0	31.557028	30.917856	32.09313
100.0	150.0	165.0	31.610573	32.221607	32.036217
90.0	90.0	90.0	31.496996	31.666475	31.39065
142.0	64.0	80.0	31.912508	31.268467	31.144224
90.0	50.0	76.0	31.562557	30.869896	31.153105
94.0	85.0	120.0	31.477383	31.647459	31.674496
90.0	72.0	126.0	31.427341	31.429594	31.678457
90.0	90.0	90.0	31.284441	31.613033	31.377167
100.0	267.0	80.0	31.66815	32.902878	31.257746
60.0	100.0	90.0	30.9528	31.704662	31.283867
105.0	62.0	218.0	31.511961	31.1811	32.424973
160.0	87.0	196.0	32.125698	31.532543	31.485386
95.0	55.0	80.0	31.374565	31.01705	31.289667
90.0	50.0	80.0	31.620626	30.840616	31.195578
50.0	50.0	110.0	30.857735	31.039314	31.580986
100.0	210.0	90.0	31.611008	32.621727	31.297625
90.0	150.0	131.0	31.5819	32.298893	31.767641
96.0	30.0	30.0	31.676792	30.568836	30.19441
100.0	100.0	121.0	31.612326	31.814013	31.703949
90.0	150.0	180.0	31.649887	32.200596	31.703363
160.0	60.0	250.0	32.14319	31.254757	32.250824
96.0	50.0	30.0	31.535492	30.96277	30.152588
90.0	31.0	56.0	31.555286	30.505386	30.846151
200.0	60.0	96.0	31.810162	31.285576	31.253641
45.0	90.0	71.0	30.52762	31.61335	31.094929
90.0	35.0	79.0	31.577316	30.625422	31.168182
90.0	34.0	251.0	31.380709	30.626995	32.514782
100.0	100.0	70.0	31.594944	31.817816	31.120281
90.0	100.0	90.0	31.404892	31.837717	31.298275
90.0	62.0	120.0	31.4254	31.27954	31.564157
96.0	100.0	30.0	31.687885	31.466982	30.298395
90.0	150.0	90.0	31.547201	32.229744	31.233507
90.0	60.0	150.0	31.538345	31.285465	31.911032
115.0	42.0	80.0	31.7347	30.85595	31.241272
267.0	267.0	60.0	32.65513	32.901108	30.85182
90.0	30.0	100.0	31.54792	30.465858	31.420805
117.0	125.0	80.0	31.762115	32.057472	31.101091
90.0	30.0	76.0	31.56443	30.473787	31.06963
60.0	90.0	90.0	31.032785	31.604624	31.282742
100.0	100.0	140.0	31.60874	31.822348	31.854391
267.0	75.0	333.0	32.73108	31.49776	32.616478
101.0	60.0	250.0	31.460377	31.259804	32.36875
96.0	30.0	30.0	31.674082	30.563902	30.150135
113.0	44.0	96.0	31.63395	30.831263	31.443132
267.0	267.0	267.0	32.61737	32.823257	32.53782
90.0	44.0	61.0	31.45812	30.920095	30.920734
90.0	90.0	90.0	31.480436	31.677551	31.080502
86.0	86.0	300.0	31.433403	31.564695	32.676765
119.0	90.0	100.0	31.774593	31.668695	31.52058
84.0	90.0	200.0	31.443396	31.624542	32.227062
90.0	150.0	147.0	31.597588	32.251873	31.906036
285.0	125.0	80.0	32.698814	31.985874	31.12844
90.0	71.0	60.0	31.439	31.457144	30.963247
267.0	100.0	60.0	32.591297	31.709217	30.934345
90.0	31.0	56.0	31.562473	30.50741	30.840878
90.0	30.0	56.0	31.568008	30.473328	30.851316
96.0	30.0	30.0	31.601305	30.516829	30.199423
90.0	150.0	144.0	31.60866	32.27085	31.95787
90.0	90.0	200.0	31.415485	31.582514	32.24025
90.0	120.0	123.0	31.573431	31.983587	31.718096
96.0	50.0	30.0	31.510212	30.934565	30.243698
90.0	30.0	87.0	31.577654	30.439138	31.283804
90.0	76.0	80.0	31.554226	31.586681	31.214588
90.0	30.0	94.0	31.594671	30.524817	31.4091
96.0	50.0	30.0	31.541845	30.988483	30.177551
240.0	30.0	333.0	32.55532	30.478247	32.805897
112.0	40.0	240.0	31.676193	30.70587	32.454338
200.0	125.0	75.0	32.293503	31.993309	31.098658
158.0	57.0	80.0	32.070316	31.20723	31.15416
96.0	30.0	30.0	31.699135	30.572191	30.208355
90.0	30.0	90.0	31.581161	30.457958	31.236244
90.0	30.0	107.0	31.578476	30.474974	31.492342
90.0	40.0	90.0	31.620275	30.807644	31.369602
78.0	40.0	82.0	31.356186	30.700148	31.167622
100.0	30.0	90.0	31.609808	30.541021	31.232424
90.0	100.0	50.0	31.578335	31.851387	30.724667
90.0	30.0	120.0	31.434055	30.502697	31.611406
90.0	100.0	120.0	31.58633	31.818823	31.702328
90.0	90.0	90.0	31.463957	31.654348	31.265545
267.0	150.0	141.0	32.76436	32.210064	31.79878
159.0	56.0	240.0	31.919018	31.068193	32.425087
250.0	250.0	176.0	32.53913	32.75164	32.16073
267.0	267.0	70.0	32.630116	32.775326	31.08104
90.0	30.0	56.0	31.58099	30.453524	30.836723
96.0	50.0	30.0	31.519485	30.982014	30.090769
200.0	160.0	160.0	32.426266	32.34635	32.014103
300.0	30.0	56.0	32.758408	30.527418	30.846857
120.0	43.0	171.0	31.710686	30.757645	32.05519
85.0	85.0	240.0	31.517	31.68007	32.44281
90.0	30.0	69.0	31.571157	30.47153	31.04129
120.0	120.0	157.0	31.734358	31.931318	31.936611
120.0	120.0	150.0	31.727812	31.9312	31.87937
90.0	90.0	90.0	31.412054	31.695608	31.290358
160.0	254.381	88.0	32.13746	32.35781	31.130304
90.0	110.0	94.0	31.55889	31.906698	31.386091
30.0	71.0	44.0	30.342716	31.448997	30.692848
90.0	40.0	90.0	31.558767	30.905874	31.22648
90.0	30.0	59.0	31.415882	30.439716	30.87278
90.0	41.0	56.0	31.582775	30.81156	30.851967
90.0	90.0	61.0	31.43506	31.694002	30.895988
174.0	92.0	80.0	32.25836	31.58604	31.16988
90.0	67.0	90.0	31.49122	31.381605	31.396776
90.0	38.0	62.0	31.609121	30.812717	30.975733
180.0	30.0	56.0	32.177967	30.465296	30.848042
100.0	40.0	90.0	31.55956	30.835894	31.395443
90.0	30.0	150.0	30.541904	30.49638	31.918852
90.0	150.0	60.0	31.617895	32.22922	30.598202
90.0	90.0	90.0	31.50252	31.663952	31.318235
267.0	267.0	333.0	32.631214	32.796154	32.68279
90.0	150.0	125.0	31.549078	32.31049	31.732525
90.0	83.0	70.0	31.50045	31.679382	31.119995
90.0	90.0	100.0	31.488153	31.675953	31.420752
97.0	97.0	100.0	31.563717	31.654915	31.491978
90.0	90.0	90.0	31.503702	31.68644	31.265308
90.0	90.0	84.0	31.475685	31.659025	31.241613
267.0	71.0	60.0	32.622772	31.449871	30.853083
89.0	44.0	80.0	31.338343	30.756546	31.121433
90.0	41.0	56.0	31.576107	30.82611	30.844791
267.0	150.0	60.0	32.76492	32.27813	30.922098
96.0	30.0	30.0	31.68552	30.573746	30.157291
100.0	120.0	90.0	31.605366	31.998755	31.361423
90.0	30.0	100.0	31.449924	30.468252	31.470024
45.0	60.0	60.0	30.468433	31.28413	30.888395
90.0	150.0	90.0	31.575602	32.26001	31.240335
90.0	30.0	47.0	31.430214	30.513502	30.582226
100.0	120.0	90.0	31.609974	31.980686	31.379873
90.0	30.0	123.0	31.569382	30.453617	31.588984
30.0	30.0	30.0	30.340542	30.583397	30.123657
100.0	100.0	90.0	31.618584	31.84463	31.37633
300.0	200.0	90.0	32.78604	32.499516	31.284666
111.0	93.0	191.0	31.599247	31.632986	32.053185
90.0	31.0	94.0	31.585556	30.51288	31.422272
96.0	30.0	30.0	31.691944	30.559404	30.248974
200.0	200.0	60.0	32.45174	32.622753	30.98247
90.0	90.0	33.0	31.496494	31.680431	30.304373
70.0	74.0	160.0	31.224152	31.417118	31.968124
300.0	50.0	100.0	32.681175	30.943674	31.526604
100.0	150.0	90.0	31.61158	32.21114	31.393763
60.0	85.0	85.0	31.002232	31.674114	31.292515
119.0	116.0	80.0	31.883722	31.981678	31.191166
85.0	150.0	90.0	31.49201	32.213364	31.382063
50.0	90.0	50.0	30.976454	31.599918	30.813038
96.0	50.0	30.0	31.529076	30.971666	30.11682
90.0	150.0	50.0	31.541653	32.241634	30.771336
90.0	150.0	70.0	31.498777	32.269917	31.104391
90.0	50.0	112.0	31.541035	31.13095	31.660006
30.0	30.0	30.0	30.333574	30.562975	30.118317
126.0	124.0	213.0	31.749073	31.86699	32.32309
165.0	40.0	100.0	32.045876	30.698643	31.492813
90.0	90.0	115.0	31.557758	31.672606	31.63959
180.0	180.0	60.0	32.270943	32.427128	30.988811
174.0	67.0	177.0	32.242313	31.277378	31.81923
90.0	90.0	90.0	31.402035	31.61486	31.364614
90.0	30.0	60.0	31.563568	30.467484	30.900341
90.0	150.0	90.0	31.543482	32.286266	31.237991
96.0	30.0	30.0	31.682217	30.564272	30.11362
267.0	210.0	333.0	32.59332	32.604347	32.699013
267.0	267.0	267.0	32.653854	32.831284	32.53327
100.0	37.0	129.0	31.61654	30.716286	31.863173
78.0	150.0	146.0	31.332745	32.3378	31.788376
100.0	150.0	90.0	31.631224	32.229027	31.313566
90.0	30.0	94.0	31.535294	30.465015	31.319569
267.0	267.0	333.0	32.59721	32.821075	32.73683
96.0	41.0	91.0	31.392498	30.720924	30.917646
90.0	100.0	137.0	31.346073	31.818401	31.822927
100.0	32.0	96.0	31.605082	30.647362	31.54042
90.0	119.0	180.0	31.30544	31.963572	32.051575
90.0	90.0	90.0	31.3951	31.581755	31.342737
90.0	90.0	90.0	31.395908	31.600628	31.31578
50.0	90.0	90.0	30.979176	31.609264	31.379593
60.0	60.0	120.0	30.894508	31.288897	31.70805
90.0	90.0	81.0	31.516508	31.683752	31.226685
90.0	30.0	90.0	31.558456	30.47333	31.236599
90.0	90.0	162.0	31.518366	31.699123	31.930786
30.0	60.0	159.0	30.263834	31.361095	32.03743
267.0	267.0	300.0	32.63036	32.83652	32.65447
90.0	90.0	90.0	31.39201	31.605455	31.372679
60.0	100.0	90.0	30.88618	31.690973	31.29762
90.0	100.0	114.0	31.601662	31.812485	31.75045
90.0	30.0	90.0	31.443954	30.505426	31.38235
40.0	30.0	56.0	30.629198	30.529419	30.839275
30.0	33.0	70.0	30.280186	30.609283	31.031284
90.0	100.0	90.0	31.572245	31.855581	31.291508
100.0	100.0	60.0	31.60202	31.805391	30.95015
96.0	30.0	30.0	31.666742	30.55723	30.183573
90.0	150.0	90.0	31.574055	32.189156	31.386673
90.0	60.0	104.0	31.616709	31.294441	31.269318
89.0	40.0	80.0	31.300644	30.662172	31.145407
149.0	87.0	196.0	31.972328	31.54234	31.53822
90.0	31.0	56.0	31.569756	30.525414	30.848663
200.0	160.0	240.0	32.367252	32.35023	32.369923
60.0	60.0	60.0	30.967829	31.215414	30.9309
90.0	30.0	65.0	31.554634	30.46848	30.858248
90.0	39.0	61.0	31.56424	30.803148	30.93327
90.0	120.0	150.0	31.37466	31.550278	31.910376
98.0	77.0	104.0	31.52294	31.540262	31.46477
35.0	100.0	120.0	30.362068	31.829205	31.701733
90.0	30.0	60.0	31.506086	30.478441	30.794369
90.0	30.0	100.0	31.440998	30.435968	31.475708
90.0	30.0	66.0	31.431154	30.444836	30.892714
300.0	150.0	90.0	32.77282	32.199345	31.35211
90.0	67.0	60.0	31.490845	31.357683	30.990103
45.0	100.0	70.0	30.402393	31.783098	31.12161
90.0	48.0	70.0	31.575533	31.098866	31.115074
171.0	49.0	80.0	32.189213	30.884567	31.226215
90.0	50.0	180.0	31.495466	31.14715	32.08413
123.0	40.0	118.0	31.65879	30.700718	31.621399
90.0	100.0	62.0	31.574303	31.823135	30.97364
100.0	100.0	70.0	31.58135	31.820435	31.109678
100.0	100.0	70.0	31.585163	31.827501	31.106846
90.0	90.0	90.0	31.521803	31.707796	31.347618
175.0	40.0	196.0	32.11324	30.79793	32.006783
90.0	150.0	90.0	31.572588	32.242226	31.251867
125.0	108.0	100.0	31.747242	31.843727	31.516478
70.0	41.0	121.0	31.188501	30.811031	31.473946
90.0	90.0	90.0	31.426447	31.609571	31.367155
100.0	150.0	70.0	31.610352	32.205154	31.104706
90.0	68.0	82.0	31.39078	31.391443	31.20456
240.0	180.0	65.0	32.441933	32.368492	31.022911
120.0	120.0	150.0	31.726461	31.937614	31.877443
267.0	267.0	195.0	32.59522	32.762722	32.123585
113.0	300.0	91.0	31.641329	33.097755	30.942955
90.0	90.0	93.0	31.504616	31.691656	31.345604
90.0	30.0	56.0	31.554983	30.53037	30.840967
90.0	30.0	127.0	31.571465	30.537174	31.84761
267.0	267.0	333.0	32.611855	32.777752	32.73624
86.0	86.0	80.0	31.416628	31.573061	31.137138
200.0	200.0	200.0	32.501553	32.651783	32.21967
90.0	300.0	68.0	31.559017	32.932583	31.025637
90.0	100.0	111.0	31.577744	31.81708	31.601269
73.0	59.0	80.0	31.273792	31.222828	31.132875
128.0	40.0	106.0	31.75548	30.7018	31.34813
90.0	31.0	129.0	31.564997	30.526245	31.868773
174.0	60.0	250.0	32.24627	31.187876	32.30651
90.0	90.0	90.0	31.392935	31.606966	31.372595
108.0	77.0	147.0	31.647415	31.470112	31.916702
163.0	89.0	300.0	32.088882	31.637035	32.684235
90.0	120.0	56.0	31.543829	31.987257	30.844675
90.0	90.0	109.0	31.446651	31.614244	31.555382
90.0	30.0	56.0	31.592417	30.468748	30.866243
96.0	50.0	30.0	31.510677	30.982498	30.121634
90.0	90.0	90.0	31.494759	31.66169	31.390436
95.0	65.0	250.0	31.605152	31.35362	32.443024
90.0	100.0	106.0	31.571465	31.807173	31.506481
300.0	196.0	90.0	32.803654	32.518776	31.341734
100.0	100.0	65.0	31.616331	31.826067	31.06547
113.0	40.0	146.0	31.64703	30.692318	31.79145
40.0	150.0	90.0	30.647226	32.298336	31.382193
240.0	30.0	78.0	32.556183	30.45502	31.180172
64.0	59.0	80.0	31.12859	31.217701	30.86686
90.0	30.0	97.0	31.537825	30.47514	31.451279
90.0	100.0	70.0	31.576008	31.802876	31.10651
90.0	100.0	70.0	31.577084	31.805836	31.108795
90.0	90.0	90.0	31.539198	31.614246	31.273254
90.0	40.0	40.0	31.637604	30.904982	30.531034
90.0	30.0	49.0	31.546076	30.488703	30.691286
143.0	63.0	100.0	31.776012	31.30996	31.503086
90.0	90.0	90.0	31.481846	31.612736	31.341768
100.0	120.0	87.0	31.59155	31.98637	31.287357
90.0	49.0	56.0	31.529257	31.03429	30.84035
90.0	30.0	140.0	31.562918	30.477226	31.955887
90.0	30.0	90.0	31.582539	30.437635	31.238258
60.0	150.0	90.0	30.857208	32.14709	31.29496
90.0	30.0	270.0	31.567186	30.516483	32.549988
96.0	30.0	30.0	31.602238	30.520226	30.181337
90.0	31.0	56.0	31.563824	30.52361	30.83128
90.0	90.0	93.0	31.50756	31.687107	31.348791
120.0	120.0	50.0	31.84181	31.986824	30.757
100.0	40.0	40.0	31.550768	30.817629	30.42781
90.0	30.0	56.0	31.563107	30.459328	30.858126
90.0	90.0	101.0	31.432634	31.61459	31.466234
109.0	40.0	87.0	31.741348	30.800404	31.28388
90.0	50.0	51.0	31.574575	31.144577	30.73359
100.0	100.0	109.0	31.611164	31.803818	31.568396
90.0	45.0	150.0	31.570787	30.95343	31.920563
267.0	60.0	60.0	32.759426	31.287247	30.929287
90.0	90.0	90.0	31.4089	31.615364	31.386778
130.0	86.0	94.0	31.754612	31.589724	31.358398
300.0	300.0	80.0	32.62099	32.917	31.184486
90.0	30.0	30.0	31.552195	30.4627	30.165842
90.0	90.0	120.0	30.739199	31.682564	31.59197
108.0	79.0	80.0	31.743216	31.603271	31.209805
90.0	30.0	94.0	31.566782	30.53297	31.429256
90.0	100.0	113.0	31.50656	31.671701	31.613146
157.0	64.0	115.0	31.991123	31.212431	31.507648
100.0	150.0	163.0	31.618225	32.19945	32.11632
63.0	40.0	80.0	31.14885	30.662598	31.132343
300.0	300.0	56.0	32.78509	32.980797	30.835697
174.0	72.0	80.0	32.261673	31.364527	31.165327
96.0	30.0	30.0	31.678501	30.567457	30.220018
90.0	90.0	90.0	31.520815	31.704485	31.369745
90.0	60.0	90.0	31.563229	31.263998	31.242962
96.0	30.0	30.0	31.596329	30.515001	30.214052
90.0	100.0	90.0	31.398108	31.815327	31.307373
90.0	200.0	90.0	31.41188	31.948997	31.296177
76.0	40.0	80.0	31.144985	30.658487	31.159647
40.0	40.0	90.0	30.617247	30.826063	31.215942
