CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	WEIGHT
19.87659645	19.78904343	18.18988609	1.0
19.81216049	19.77979279	18.80997086	1.0
19.87619972	20.01636314	19.56266403	1.0
19.89249992	19.64051437	18.48105049	1.0
19.47441292	20.63606071	19.49071503	1.0
19.16941071	19.25461006	18.68662643	1.0
19.59287071	19.81274033	21.29257584	1.0
19.89801979	20.05759621	19.58314323	1.0
19.84695435	19.86973	18.90224648	1.0
19.32046318	19.62198639	19.43751717	1.0
19.95181274	20.95339012	19.60430908	1.0
19.92385483	19.98278046	18.85214424	1.0
19.87758255	19.80267906	18.84674072	1.0
19.28642082	19.40172577	18.78191376	1.0
19.80176735	19.32768822	18.1100502	1.0
19.88798904	19.89318657	18.85980606	1.0
19.73206329	20.2322464	19.7300663	1.0
19.67197037	19.60118294	18.57179832	1.0
19.87697029	20.33207321	20.62983894	1.0
19.6367321	19.50744629	19.2575264	1.0
19.62125587	19.98565483	19.58690071	1.0
18.86624336	18.76891708	18.07844734	1.0
19.93181038	19.65083885	19.45064163	1.0
18.66343307	18.81563759	18.20918846	1.0
19.88249969	19.91183662	20.00613403	1.0
19.94812393	20.20893478	19.60638428	1.0
19.09689713	19.23750114	18.87775421	1.0
18.91264153	18.90906525	18.00347328	1.0
19.70363235	19.36901665	18.14290428	1.0
19.4610424	19.69418907	19.20602226	1.0
19.81970024	20.48756218	20.1333828	1.0
19.77825165	19.68092918	18.76446724	1.0
19.89204788	19.86802673	18.52984047	1.0
19.33944321	19.67190742	19.07614708	1.0
19.77747726	19.84720612	18.74470901	1.0
19.97553444	20.07688522	20.32134819	1.0
19.95967484	20.14227486	19.83749008	1.0
19.80721664	19.66553116	19.2972374	1.0
19.87377357	19.95572472	19.03971863	1.0
19.48242378	19.66002274	19.33736992	1.0
18.2672081	19.56837082	20.30611038	1.0
19.69684792	19.88731384	19.45750237	1.0
16.26762772	15.612081530000001	15.51464653	1.0
19.90842819	20.03949165	18.64108467	1.0
19.89647675	19.63990974	20.27204323	1.0
19.75772095	19.77818298	19.11188889	1.0
19.97340393	20.25778008	18.67719841	1.0
19.80747986	19.81214142	19.45411873	1.0
19.85847664	19.86580658	18.46580696	1.0
19.67880058	19.6223774	19.28556633	1.0
19.98914909	20.13353348	19.16001892	1.0
19.61584854	19.26449203	18.95230675	1.0
19.62860489	19.8149128	18.70133018	1.0
18.93559456	19.78796196	19.82504654	1.0
18.86194801	19.19733238	18.7861042	1.0
19.1042881	21.04486847	19.77266693	1.0
19.36433792	19.54107094	19.07526016	1.0
19.78953743	19.96781349	18.72512245	1.0
19.78295517	19.26822281	17.98890305	1.0
19.30537605	19.60638237	19.04026604	1.0
19.94147491	19.73955917	18.77653503	1.0
19.16689301	19.96559715	20.57456589	1.0
19.78010559	19.91164017	18.85323334	1.0
19.33182335	19.11355782	18.76521301	1.0
18.91233444	19.07072067	18.31383324	1.0
18.69892502	18.88168335	18.15925789	1.0
19.07534027	19.29921341	18.19667053	1.0
19.96554184	20.05879021	19.3015213	1.0
19.97975922	19.81917	19.48215866	1.0
19.39764595	19.4005928	19.12927055	1.0
19.72720909	19.35775757	19.08728409	1.0
19.36813927	19.78979301	18.47574234	1.0
19.7839489	19.84266281	19.44171143	1.0
19.27894974	19.57486725	18.76857567	1.0
19.94924736	20.18625259	19.76832771	1.0
19.64457512	19.96052933	19.63797188	1.0
19.86763	19.81609726	19.45265961	1.0
19.93481445	20.08399963	19.39917755	1.0
19.68671608	18.9875164	18.03490448	1.0
19.8673687	18.74756622	17.97180939	1.0
18.88381767	19.49744225	18.7100296	1.0
19.98306465	19.01621819	19.3922081	1.0
19.32699013	19.26104546	18.82174873	1.0
19.69932747	19.08820915	18.46701813	1.0
19.88656235	20.05604553	19.73870087	1.0
19.8751049	19.46617889	18.96197128	1.0
19.58955574	19.47668648	19.1106472	1.0
18.732584	18.75050926	18.20786095	1.0
19.87582397	21.40221024	21.10007668	1.0
19.68844414	19.73243713	18.56659698	1.0
18.62342262	18.43543434	17.99907494	1.0
19.53813934	20.76180077	20.484869	1.0
19.65761185	19.86097145	18.50074577	1.0
19.90639114	19.90934181	18.84016609	1.0
19.64745712	19.55601883	18.48130035	1.0
19.97348022	19.99560928	19.42006874	1.0
18.69309616	18.78088951	18.17603493	1.0
19.47249985	19.34710312	18.92973709	1.0
19.62347031	19.83270836	19.44786263	1.0
19.92632103	20.17536736	18.65076447	1.0
19.55032921	19.0195694	18.49999619	1.0
19.95323372	19.51522827	18.02868652	1.0
18.60511017	18.20690727	18.28554535	1.0
18.77586174	18.95036697	18.36413765	1.0
19.00921631	18.00130272	17.30564117	1.0
19.53360367	19.45293999	19.02565002	1.0
18.82302856	19.41687012	18.09565163	1.0
19.80664444	20.18398094	19.26573753	1.0
19.73532677	19.83650589	18.62373161	1.0
19.52699089	20.77075768	18.63677979	1.0
19.5658493	20.65503693	19.40065002	1.0
19.45877838	19.57932663	19.26322174	1.0
19.5218029	18.93632126	17.33107567	1.0
19.86748695	19.82563591	18.82590675	1.0
19.75140953	21.58901978	20.48861313	1.0
18.72828102	17.90569687	17.38172531	1.0
19.96317291	20.36744881	20.26221466	1.0
19.26247597	17.50387192	17.82324219	1.0
19.52900696	21.27917862	20.18199348	1.0
17.10626793	18.21318626	18.58576012	1.0
18.29985046	17.39647484	28.74045372	1.0
19.52344131	19.0038147	17.44723701	1.0
19.42343521	19.58255196	19.08622169	1.0
18.09288406	19.22737122	18.38369942	1.0
19.78507805	19.3005352	18.38546371	1.0
17.50918198	18.43757439	17.3007431	1.0
19.72699165	19.17512894	17.58177376	1.0
19.45732307	18.12937164	18.54965591	1.0
18.81015205	18.68045616	18.10144234	1.0
19.98599434	19.96706963	19.7045536	1.0
18.75679779	18.94405174	19.35604477	1.0
19.34350014	19.35402489	18.85018539	1.0
19.89062119	19.71163368	19.34228325	1.0
19.5308857	20.01367569	18.88133049	1.0
18.76383781	17.56706429	18.65468025	1.0
18.51636124	18.21549225	18.04647064	1.0
19.91623688	19.7081089	18.64743805	1.0
19.91771507	20.29276085	21.1917038	1.0
19.16357994	18.11181641	18.56880569	1.0
19.7241993	19.70017815	19.38665771	1.0
19.95506096	19.89323044	18.86447716	1.0
19.54883766	19.69849777	18.54455185	1.0
19.8120327	19.96148682	18.83450699	1.0
19.16176033	18.02981186	18.43465614	1.0
18.20357513	19.46228409	19.86636925	1.0
19.40182877	21.33691597	20.16249084	1.0
19.79289055	19.72063446	18.36034012	1.0
19.79367447	19.56936264	18.34631538	1.0
19.73477745	20.53553581	20.14295959	1.0
19.90917778	19.3551445	19.71008492	1.0
19.98906136	20.83357239	21.58301926	1.0
19.03346252	19.14858437	18.01284218	1.0
19.89810562	20.00752449	19.23368835	1.0
19.02241516	19.26337814	18.47550583	1.0
18.53061485	18.4582653	17.87992287	1.0
19.59864616	19.73868752	18.29112053	1.0
19.96348572	20.44457436	19.99798393	1.0
19.2154026	19.24864769	18.83182526	1.0
19.95046043	20.84580421	20.72120285	1.0
19.47749901	19.55203629	19.10948563	1.0
18.64430428	18.86997604	18.42762947	1.0
19.42523956	19.90795135	19.3657074	1.0
19.31625175	19.73353386	19.08418465	1.0
19.73186302	19.69655991	19.32383919	1.0
19.07875443	19.16443253	18.72240448	1.0
19.12384987	18.9935627	18.13252449	1.0
19.99777794	20.157547	19.04841995	1.0
19.46498871	19.58401489	18.57620239	1.0
19.62285614	19.88538551	19.21211052	1.0
19.85581589	19.88436508	19.06791687	1.0
19.89300919	19.82200813	18.61525536	1.0
18.9961834	19.11351013	18.33050919	1.0
19.94707108	20.12897873	19.9124012	1.0
19.82720757	19.85966492	19.52244377	1.0
19.63123894	20.62605286	19.00061417	1.0
19.76760292	19.90871429	18.16313171	1.0
19.81482315	19.67457199	18.96775246	1.0
19.84012222	20.0465374	19.07079506	1.0
19.81183434	19.42790794	19.28247643	1.0
18.35460663	18.12057686	17.56626701	1.0
19.09866333	19.19805527	18.06325912	1.0
19.9092617	20.83800125	20.23444176	1.0
19.85514259	20.09384727	19.92718315	1.0
19.35314751	19.27338791	18.22838783	1.0
19.92482185	19.33359337	17.84827614	1.0
19.07724571	19.22160912	18.48173332	1.0
19.5469265	19.37046814	18.09933281	1.0
19.33997917	19.72433281	19.37939072	1.0
18.78526497	18.91749382	18.44932747	1.0
16.98952293	18.50212097	18.18962669	1.0
19.90518379	20.07898903	18.98181725	1.0
18.37396431	19.92104149	20.2606945	1.0
19.27505875	19.39749146	18.35167313	1.0
18.18235016	19.71635056	19.9231739	1.0
19.50162697	19.73828316	18.56150818	1.0
19.9910984	20.07413673	18.76894379	1.0
19.67101288	19.72818947	19.90224457	1.0
19.16215134	19.4334774	18.94668961	1.0
19.58200073	19.60647583	18.50822639	1.0
19.14216423	19.04445839	18.41555786	1.0
19.05837822	19.2234726	18.48478699	1.0
17.35596466	17.42364883	17.52397919	1.0
19.89698601	19.81988335	18.83232689	1.0
19.67387772	20.58023834	20.59693718	1.0
18.55467224	18.63437462	18.05004692	1.0
19.01270485	19.18460274	20.47213554	1.0
19.46313667	19.45479774	19.28360176	1.0
19.65589333	20.42934799	20.03831863	1.0
19.96073532	20.4742794	19.9611969	1.0
18.6857357	18.99510765	18.46588516	1.0
19.95414162	19.9015255	18.51543808	1.0
19.48139	18.98255157	18.83355522	1.0
19.76817131	19.60701561	19.33294296	1.0
19.95362854	20.33963394	19.94863892	1.0
18.43630791	18.50837135	17.56466103	1.0
18.90818214	19.2806263	18.68063927	1.0
18.85331345	18.08183289	17.56886292	1.0
19.54497337	19.26212502	19.34385681	1.0
19.9597702	19.77745819	18.60090256	1.0
19.79643631	19.97986603	19.61838531	1.0
19.30672264	19.55363846	18.74505615	1.0
19.75531387	19.84553528	20.35485268	1.0
19.74082565	18.74642754	18.5150032	1.0
19.83501816	19.39891052	18.32923698	1.0
19.96731949	20.14947701	18.80641937	1.0
19.98961258	19.83490753	19.2067318	1.0
19.8822937	20.29414177	20.84738159	1.0
19.36759377	19.60618401	18.4066658	1.0
19.34225273	19.38492012	18.32704926	1.0
19.76382446	19.87481689	19.41694069	1.0
19.67037392	19.46846962	20.17838478	1.0
18.13265228	18.80821419	18.43385315	1.0
19.44883347	19.21935654	18.7108345	1.0
19.60424805	19.72696495	19.28606796	1.0
19.877285	19.99878883	19.71154022	1.0
19.79343033	19.69397163	19.12955093	1.0
18.70018005	19.81119347	18.98993492	1.0
19.17087936	19.9038372	19.40444565	1.0
18.88763809	19.11089325	17.98974228	1.0
19.70198059	20.1096611	19.26026535	1.0
17.17321968	16.56536102	17.61005211	1.0
19.99561501	20.03812027	19.55057526	1.0
19.83761978	19.77814484	19.57828903	1.0
19.19576645	19.75996208	19.51917076	1.0
19.74715042	19.96385956	17.63857269	1.0
19.81139565	19.92433167	19.39707756	1.0
19.73019409	19.78925323	19.35246658	1.0
19.91952896	19.95206451	19.8410778	1.0
19.88833618	19.99795723	18.65084076	1.0
18.53573608	18.75629616	18.38381958	1.0
19.66078377	20.0825119	19.86443138	1.0
19.89135551	19.66498375	20.51396561	1.0
19.80381393	19.47288704	18.04096985	1.0
18.64351654	19.10572815	20.98945427	1.0
18.16357994	18.37682915	20.62765312	1.0
17.07886696	17.15914536	20.10509872	1.0
19.64782524	19.37701607	18.10204697	1.0
19.52953529	20.14288139	19.78285789	1.0
19.9372921	21.4006691	20.29738426	1.0
18.96002388	18.77955437	19.90557671	1.0
19.5027771	19.59969902	19.23437119	1.0
19.59904289	19.55927277	18.53505516	1.0
18.65888596	16.72915649	16.39873695	1.0
19.92791939	19.85479546	19.01119995	1.0
18.84266281	19.77801514	23.67075539	1.0
19.47827721	19.76296234	18.76953125	1.0
19.67616081	17.96282196	19.72558594	1.0
19.77082253	19.91116905	18.66046906	1.0
19.05978775	19.28557014	18.17296982	1.0
19.87783051	20.07856178	19.14818954	1.0
19.5061264	19.54496193	18.97846222	1.0
19.87368011	19.66158676	18.34260559	1.0
19.45508385	19.63364792	18.65984917	1.0
18.91612816	19.08626747	18.57415581	1.0
19.68177223	20.16306686	19.61613274	1.0
19.46467972	19.49167442	19.00019646	1.0
19.68271446	19.27952576	17.82230568	1.0
18.94189644	19.32641983	19.09060287	1.0
18.93432045	18.79511261	18.36001205	1.0
19.8913784	20.07892418	19.81785393	1.0
19.27782631	19.03026772	17.07243919	1.0
19.92500877	20.38087845	21.10011673	1.0
19.14317894	19.31977272	18.24292946	1.0
19.72377586	19.48959541	18.30055428	1.0
18.99195671	19.12793732	19.1263485	1.0
19.55487442	21.33431435	20.51006889	1.0
19.9088707	19.75689697	19.11246109	1.0
18.91772461	18.91994858	18.52170753	1.0
19.97619629	19.33100891	18.01774979	1.0
19.99802971	19.88995361	19.5936718	1.0
19.99443245	19.33352089	17.5705719	1.0
19.37256622	19.24659538	17.97717857	1.0
19.46254539	19.79826355	19.7566967	1.0
19.62428665	19.40892982	18.07443619	1.0
19.92432213	19.88030434	19.34471703	1.0
19.90468025	19.64850807	18.62797165	1.0
19.52803421	20.38888359	20.37278748	1.0
19.91189575	20.39329338	19.58055115	1.0
19.43433952	20.01004601	19.77149963	1.0
19.63412476	19.26108742	17.91129494	1.0
19.7741394	19.73719788	18.43598557	1.0
19.91073418	19.96406937	19.16942215	1.0
19.83913803	19.53345871	17.92812157	1.0
19.83876991	20.11513901	19.85301971	1.0
19.9607563	20.19276428	19.05781555	1.0
19.57112885	20.2712059	19.15850639	1.0
19.92477417	19.95012665	18.94231987	1.0
19.64424706	19.51265717	18.19600105	1.0
18.85140991	19.09780502	18.56608772	1.0
19.34182549	19.01162529	17.52406883	1.0
19.12408829	19.39472008	18.44934845	1.0
19.20664215	19.14900017	18.52677727	1.0
19.10830879	19.28423309	16.42974281	1.0
19.36572075	19.44994164	17.91619301	1.0
19.88876152	20.07597351	18.92300224	1.0
19.61320686	19.71739388	18.92564392	1.0
19.83295631	19.38998985	19.44799232	1.0
19.72701454	19.8264904	18.97973251	1.0
19.55819702	19.59366608	18.00814438	1.0
18.8462162	20.53094292	21.63099861	1.0
19.56918335	19.55648804	20.44483566	1.0
19.92198753	19.85551262	19.64397621	1.0
19.55801201	19.54202271	18.31241035	1.0
19.33812714	19.32683945	18.99748421	1.0
19.37808228	19.06089211	19.20088196	1.0
18.76461411	18.64394569	18.32585526	1.0
19.46827126	19.91642952	19.46417427	1.0
19.82218742	19.38316536	18.8251152	1.0
19.92673302	19.9173851	18.84294128	1.0
19.91429329	19.98022079	18.32886124	1.0
18.93702888	18.92915535	18.28005409	1.0
19.71253395	19.39102554	19.0338707	1.0
19.46315384	19.57169914	18.54246712	1.0
19.8403511	19.51393127	18.27566719	1.0
19.9642849	19.85578728	19.71169472	1.0
19.86360931	19.47877312	19.0333004	1.0
18.95556641	18.94654274	18.11056328	1.0
19.98623657	19.96339607	19.57256889	1.0
19.99487495	21.258255	21.10906029	1.0
18.11816788	18.65526962	18.56216431	1.0
19.65224266	19.46601868	18.95157051	1.0
18.38661957	17.64849472	22.8769722	1.0
19.97493935	20.29822159	19.79589081	1.0
19.03675461	19.15258217	18.85278511	1.0
19.94613266	19.67731094	18.68666267	1.0
16.70419502	17.16144943	17.32674217	1.0
19.93567276	20.06497765	19.65722847	1.0
19.39416885	20.82484055	20.27625847	1.0
19.71524239	20.22670937	19.98256111	1.0
19.85626411	19.98267174	19.44092369	1.0
19.97592735	20.03653717	19.29243851	1.0
19.78264809	19.85795212	19.67446709	1.0
19.9471035	20.16838646	19.12193298	1.0
18.62756348	19.65935707	18.46772766	1.0
19.50522041	19.93486977	19.37299728	1.0
19.56824303	19.72109413	18.81261063	1.0
19.64452934	19.48557281	18.91641426	1.0
19.06888008	19.37744522	17.35199165	1.0
19.77348137	19.94957924	19.50356483	1.0
19.76717377	19.70480537	18.73540306	1.0
19.77334595	18.60785103	18.39267731	1.0
19.5949707	19.58465004	19.25953674	1.0
19.91810989	20.06625557	19.720438	1.0
19.890131	20.21773529	19.16685104	1.0
19.43495941	18.68426132	18.64571762	1.0
19.91005325	19.95881653	19.73221588	1.0
19.8561554	19.67967033	19.32197762	1.0
19.80531883	19.39138603	18.659935	1.0
19.49628448	19.62330437	19.31985283	1.0
19.92601776	19.95012856	19.63075447	1.0
18.79162407	18.92452431	18.44212151	1.0
19.39990425	19.6742115	18.67663193	1.0
19.9079113	19.79827309	19.14110374	1.0
19.87327957	20.39291763	20.0973568	1.0
18.68322182	18.77635002	18.08626366	1.0
19.97339249	20.13091278	19.77223778	1.0
19.6645546	19.64367676	18.95724106	1.0
19.90626717	19.73843765	19.61543083	1.0
19.7949543	19.84542465	19.34540367	1.0
19.81345177	19.97520065	19.4472084	1.0
19.81060028	19.7755394	19.08628273	1.0
19.94220161	20.34118843	19.58117104	1.0
19.39973068	19.61073303	19.29199219	1.0
19.76839638	19.76940918	19.22925758	1.0
19.94694519	19.80377769	18.46819878	1.0
18.93843651	19.54239082	19.48995399	1.0
19.87446022	19.54560471	18.61685753	1.0
19.09108543	19.70134354	19.27721786	1.0
19.98758698	19.49238205	18.24638939	1.0
16.64221573	16.33401871	16.07191277	1.0
19.81080055	19.92851257	19.66849709	1.0
19.52703476	19.45051193	17.75459671	1.0
19.7253685	20.05164909	21.81534386	1.0
19.72258186	19.73879623	18.318367	1.0
19.55013084	19.41521835	18.26166534	1.0
18.41397095	18.14659691	18.36694336	1.0
19.77905655	19.72120285	18.6147747	1.0
19.87496567	19.28607559	22.10624313	1.0
19.16893959	19.56459808	19.12397003	1.0
19.52302933	19.60798645	19.34329987	1.0
19.97336006	20.85078621	19.97127914	1.0
19.69692802	19.8440609	18.6966629	1.0
17.16160011	17.14142418	21.81819725	1.0
18.68704224	18.82733154	18.08600807	1.0
19.44591331	19.63995552	18.0821476	1.0
18.58659554	18.91806984	17.51412201	1.0
19.59011459	19.60268402	19.31684494	1.0
19.97142029	20.0825386	18.78908157	1.0
19.48221588	18.60028076	20.22185707	1.0
19.91091919	19.06348801	17.20051193	1.0
19.88424492	19.7943573	18.5801487	1.0
18.80461884	18.71815872	18.27104187	1.0
19.92783165	19.80269623	19.26457024	1.0
19.85882759	19.83535194	18.44522667	1.0
19.95228004	19.6529274	18.72544479	1.0
19.90300179	20.11979103	19.0386734	1.0
18.87093925	19.00518608	18.69649506	1.0
18.33530426	19.52270889	19.68667221	1.0
19.59182739	19.70302582	18.51631546	1.0
19.78678894	18.83749962	18.20485306	1.0
19.37306213	19.4404068	18.28250885	1.0
19.23673058	18.67656898	17.60360336	1.0
19.96260071	20.33791161	19.67967224	1.0
19.38336945	19.26286316	19.72793961	1.0
19.79855728	20.79411316	19.71997261	1.0
19.96501541	19.24299812	18.59645653	1.0
19.98515511	19.96738243	18.82524109	1.0
19.24084282	19.25265121	18.75027657	1.0
19.11676598	19.08162308	18.54946136	1.0
19.82398224	19.583498	18.30793762	1.0
19.66312981	19.56065178	18.41764641	1.0
19.922575	19.96305847	19.58529282	1.0
19.93535995	19.77128983	18.63568687	1.0
19.22013474	20.25538254	19.41097832	1.0
19.95884514	19.62758255	18.82008743	1.0
19.63042641	20.71597862	19.43439674	1.0
19.83584023	19.82289124	19.35911179	1.0
19.8583374	19.74711037	18.44911194	1.0
19.92778206	20.0884819	20.83736038	1.0
18.70027733	18.63311577	18.14644241	1.0
19.15363884	18.9309063	18.82915115	1.0
19.7316761	19.8259716	18.59337807	1.0
19.00469971	18.98690796	18.29387856	1.0
19.077425	18.66807556	19.30119324	1.0
18.79362869	17.92589378	22.24537277	1.0
19.95118332	19.89464378	19.13172722	1.0
19.68535423	19.67803955	18.46317101	1.0
18.11891174	16.62010384	17.8177948	1.0
19.15286446	20.45063591	20.4533844	1.0
19.40266991	18.83640862	18.78067398	1.0
19.94277573	19.61499786	18.98245811	1.0
19.78352928	19.40219498	18.36759186	1.0
19.72403908	19.67637634	19.16644859	1.0
19.41182327	19.29027939	18.79648399	1.0
19.89150047	19.72830772	18.67888832	1.0
19.7565937	19.51306343	20.24440193	1.0
18.11824417	18.00327492	17.67604446	1.0
19.6635704	19.74227715	19.50239754	1.0
19.87101746	19.65291214	19.09863472	1.0
19.62136841	19.68512726	19.3004303	1.0
19.21415329	19.19070435	18.18225288	1.0
19.72106361	19.98872566	18.9930687	1.0
19.49624062	19.44359779	18.81078339	1.0
19.14051437	19.21876907	20.38765717	1.0
19.38749313	19.89626694	18.99673271	1.0
19.28694153	19.33516502	18.84915924	1.0
19.66252327	19.72350502	18.85308647	1.0
19.86351585	20.04810333	18.8924427	1.0
19.97917366	20.32580566	19.1126976	1.0
19.98352623	20.13721275	18.92301559	1.0
18.22269249	18.43067169	21.98117256	1.0
19.71890831	19.51537132	19.03094673	1.0
18.10515976	19.41474342	20.00872803	1.0
19.76208496	19.79985237	18.56836319	1.0
19.85190582	20.19939804	19.61790085	1.0
19.99302292	19.9570694	19.7407341	1.0
19.29855919	19.33060646	18.40823936	1.0
19.93233871	19.44783783	18.92749405	1.0
19.6031189	19.88513947	18.98386383	1.0
19.97748184	19.22520256	17.86145401	1.0
19.97548485	19.97281837	18.59217262	1.0
19.65066147	19.58546448	18.64592934	1.0
19.52601814	19.57760811	18.3988266	1.0
19.43052483	19.47851753	19.05494881	1.0
19.90715218	19.85759163	19.51959229	1.0
19.99066734	19.98871231	19.86071396	1.0
18.83927917	18.79840279	18.37522316	1.0
19.48427773	19.54455566	18.50252342	1.0
19.68852425	19.74222755	19.42605209	1.0
19.34526253	19.35201263	18.19892502	1.0
19.98949051	20.40393639	19.63340569	1.0
19.04375648	18.98285103	18.15903664	1.0
19.64454079	19.37705612	17.71069717	1.0
19.85552216	19.73368454	19.2394104	1.0
18.99380302	18.93694115	18.75001526	1.0
19.93692398	19.82940674	19.31971741	1.0
19.40556717	19.67299652	18.47688675	1.0
19.65802002	19.55106354	18.39265823	1.0
18.15750694	17.682827	17.22091866	1.0
19.91786766	20.11276627	19.47835541	1.0
19.95069122	20.4654007	20.1852169	1.0
19.6865406	19.71218681	19.30309296	1.0
19.22984123	19.26399231	18.80899239	1.0
18.70040703	18.52244377	18.53496552	1.0
19.67114258	19.53349113	18.45247459	1.0
19.77055359	20.09225845	18.94129753	1.0
19.62817764	19.71837425	19.14924812	1.0
19.06858444	19.1197319	18.18933678	1.0
18.67422295	18.85456085	18.69817352	1.0
19.79060555	19.42725945	17.75520134	1.0
19.37652016	19.5182724	18.44888115	1.0
19.46960449	20.76734161	21.27808762	1.0
19.24995422	19.06625748	18.78802681	1.0
19.99352074	19.97804642	18.49536133	1.0
19.85502625	19.19958687	17.6466465	1.0
18.38168907	19.48424721	20.43912697	1.0
19.6967659	19.71180153	18.77425575	1.0
19.81423378	19.78913879	19.43097878	1.0
19.88064384	19.24694061	22.65005875	1.0
19.77991867	19.0075016	18.62535286	1.0
19.52069664	19.26547241	18.26687622	1.0
19.41121292	18.79837799	18.43515778	1.0
18.722332	18.79648399	18.41451836	1.0
19.22595024	19.74037933	19.77905273	1.0
19.92166519	20.16374207	19.92333984	1.0
18.9213295	19.22385597	19.23768806	1.0
19.82600021	19.41682243	19.03344536	1.0
19.25996399	19.26863861	18.92576408	1.0
19.89137459	20.27947044	19.00914192	1.0
19.39918709	20.30670929	18.52911758	1.0
19.28302193	19.35320473	19.06702614	1.0
19.69296837	19.85275078	18.37857819	1.0
19.68868256	19.05103493	18.24596405	1.0
19.57745552	19.8047657	19.10422325	1.0
19.87139702	20.03469849	19.48976707	1.0
19.12269402	19.6894989	19.01149368	1.0
19.49698448	19.63399887	19.13064003	1.0
19.64000702	19.73430443	19.40980721	1.0
19.89190102	19.43337631	18.14458084	1.0
19.69547844	19.9323101	19.41846848	1.0
18.66866875	19.49710655	19.21771049	1.0
18.97575378	18.52108383	18.74270439	1.0
19.63089371	19.27523994	19.16670227	1.0
19.95278931	20.0360527	19.56873894	1.0
19.99608803	19.85438347	19.00594139	1.0
19.94417763	19.86367798	18.64073563	1.0
19.7243576	19.63128662	19.0320015	1.0
19.63853645	19.55755806	17.8772068	1.0
19.94199181	20.09244919	18.54656601	1.0
19.9235096	19.8944416	19.67053223	1.0
19.77805328	19.92751884	19.88942146	1.0
18.4944191	19.85821533	19.96435356	1.0
19.61349487	19.79951668	19.32801437	1.0
19.97245789	19.95763397	19.05159187	1.0
19.79823685	20.04576492	19.36976814	1.0
18.4024868	17.82607269	17.02005577	1.0
19.63685608	19.57920837	18.23086739	1.0
19.79358864	19.93086433	18.93885803	1.0
19.66407585	19.61436653	18.58645248	1.0
19.40649033	19.56219673	19.10122299	1.0
19.99685287	19.38975334	18.14264107	1.0
19.65435982	19.09527969	18.05786133	1.0
19.90100098	21.39191818	19.36541939	1.0
19.7406044	19.9125843	18.90497017	1.0
19.86191559	20.20023155	19.77532768	1.0
19.89407158	19.56956863	18.32428551	1.0
19.96941566	19.72328568	18.4752903	1.0
19.79484749	20.57549858	20.52780724	1.0
18.50872803	18.51376534	17.89672661	1.0
19.80550575	20.27338409	20.48401833	1.0
19.53829193	19.57882118	18.20283699	1.0
19.94189072	19.84310532	18.48663521	1.0
18.58021927	18.39951324	18.46001434	1.0
18.59947968	19.80331039	21.19670296	1.0
18.38161659	18.43837166	18.56291199	1.0
19.90806007	20.0390377	19.22132683	1.0
19.74719238	19.57514572	18.59108162	1.0
18.95049095	19.04009056	18.38705063	1.0
19.91501045	19.86137962	19.60130501	1.0
19.78704834	19.64068985	19.14739037	1.0
19.99186897	20.05987549	19.01630211	1.0
19.50795174	19.58798981	19.29015732	1.0
19.97010612	19.53424263	18.14735031	1.0
19.9824295	19.88131714	19.12680817	1.0
18.93187904	20.18244743	19.74282455	1.0
17.70815277	18.70845413	18.3176403	1.0
19.60862923	20.52718925	19.60379601	1.0
19.83297539	19.89283752	19.59403038	1.0
19.74531746	18.70779037	21.43973923	1.0
19.92443848	19.94886589	19.79483414	1.0
19.53172493	19.53947067	18.34960175	1.0
19.44244766	21.12739944	20.83617783	1.0
19.6324749	21.06749153	19.8758297	1.0
19.93190575	19.84495926	18.5443573	1.0
19.89321136	19.65739822	19.35935593	1.0
19.40925789	19.00030518	18.05445099	1.0
19.80455971	19.63585091	18.7568531	1.0
18.60233307	18.61085701	17.98808861	1.0
19.91993904	19.83113289	19.02853775	1.0
19.96050644	19.47072411	19.37567902	1.0
19.96492004	19.79732895	18.94660568	1.0
19.14554405	19.07674789	18.60422325	1.0
18.62924767	18.80774307	18.35627174	1.0
19.0053997	19.48088455	18.71922302	1.0
19.52508926	21.24204445	20.44285393	1.0
19.85464478	20.13212776	19.7396698	1.0
19.90880203	18.99578476	17.67642784	1.0
19.75234413	19.86969757	19.52768707	1.0
19.90359879	19.71462822	18.57268715	1.0
18.98572731	18.87735748	18.21215439	1.0
19.96856689	19.77815628	19.70766068	1.0
19.9906559	19.91956329	18.57662201	1.0
19.78440285	19.18146133	18.85097504	1.0
19.95300484	21.58250237	22.5732708	1.0
18.57771873	18.89912605	18.47869301	1.0
18.7483387	19.93593788	19.31322861	1.0
19.60472107	19.68928909	18.56440544	1.0
19.84080124	19.8001709	18.80361938	1.0
19.98901558	20.08722878	18.86659241	1.0
19.59318161	19.60578346	18.62643623	1.0
19.10677338	19.21199989	18.47431183	1.0
19.9012928	19.94776726	18.86438942	1.0
19.7087059	19.88493538	19.60372925	1.0
19.5476799	20.17598534	20.06917191	1.0
19.47654724	19.62467575	18.76825714	1.0
19.87556076	19.94579697	18.69911575	1.0
18.95615578	18.93601036	19.6006012	1.0
19.36989212	19.96668816	19.74414444	1.0
19.54830551	19.41603088	20.1600647	1.0
19.8527298	19.69984055	18.5063076	1.0
